0.205197           0           0
0.230847           0           0
0.256496           0           0
0.282146           0           0
0.307796           0           0
0.333445           0           0
0.359095           0           0
0.384745           0           0
0.410394           0           0
0.436044           0           0
0.461694           0           0
0.487343           0           0
0.512993           0           0
0.538642           0           0
0.564292           0           0
0.589942           0           0
0.615591           0           0
0.641241           0           0
0.666891           0           0
0.69254           0           0
0.71819           0           0
0.74384           0           0
0.769489           0           0
0.795139           0           0
0.820788           0           0
0.846438           0           0
0.872088  0.00201751 0.000601575
0.897737   0.0211333  0.00210901
0.923387    0.144527  0.00544495
0.949037    0.489783  0.00904792
0.974686     1.07515   0.0139676
1.00034     1.72603   0.0181615
1.02599     2.24105   0.0190113
1.05164     2.48357   0.0200493
1.07728     2.53789    0.016511
1.10293     2.41574   0.0159301
1.12858     2.23894   0.0150377
1.15423     2.06105   0.0161382
1.17988     1.87108   0.0163451
1.20553     1.69511   0.0256427
1.23118     1.48802   0.0150245
1.25683     1.31785   0.0123405
1.28248     1.20163   0.0109172
1.30813     1.11665  0.00989299
1.33378     0.97828  0.00887629
1.35943    0.878592  0.00851405
1.38508    0.810191  0.00805285
1.41073    0.762264  0.00775524
1.43638    0.740992  0.00786397
1.46203    0.683154   0.0070941
1.48768    0.636459  0.00660429
1.51333     0.64503  0.00720542
1.53898    0.659014  0.00676335
1.56463    0.647455  0.00634163
1.59028    0.652388  0.00643451
1.61593    0.658694  0.00604575
1.64158    0.679832  0.00610781
1.66723    0.689002  0.00555636
1.69288    0.711238  0.00736581
1.71853    0.755486  0.00617729
1.74418    0.793748  0.00616385
1.76983    0.817489  0.00610952
1.79547    0.860833  0.00647716
1.82112    0.898545  0.00706312
1.84677    0.940467  0.00679647
1.87242     1.00068  0.00718048
1.89807     1.03517  0.00694541
1.92372     1.06978  0.00679346
1.94937     1.12794  0.00628588
1.97502     1.19335  0.00640986
2.00067     1.21628  0.00702315
2.02632     1.23178  0.00711077
2.05197     1.26144   0.0085113
2.07762     1.29361   0.0152762
2.10327     1.26552   0.0073282
2.12892     1.23696  0.00753436
2.15457     1.21269  0.00668923
2.18022     1.17959  0.00596872
2.20587     1.13923  0.00580914
2.23152     1.10207  0.00606065
2.25717     1.06616  0.00598723
2.28282      1.0257  0.00545341
2.30847    0.998925  0.00536832
2.33412    0.977679  0.00514152
2.35977    0.957726  0.00496384
2.38542    0.940821  0.00487828
2.41107    0.921919  0.00610626
2.43672    0.902809   0.0044882
2.46237    0.896785  0.00442299
2.48802     0.89975   0.0045834
2.51366    0.875363  0.00436249
2.53931     0.88326  0.00440672
0           0           0
0.0256496           0           0
0.0512993           0           0
0.0769489           0           0
0.102599           0           0
0.128248           0           0
0.153898           0           0
0.179547           0           0
0.205197           0           0
0.230847           0           0
0.256496           0           0
0.282146           0           0
0.307796           0           0
0.333445           0           0
0.359095           0           0
0.384745           0           0
0.410394           0           0
0.436044           0           0
0.461694           0           0
0.487343           0           0
0.512993           0           0
0.538642           0           0
0.564292           0           0
0.589942           0           0
0.615591           0           0
0.641241           0           0
0.666891           0           0
0.69254           0           0
0.71819           0           0
0.74384           0           0
0.769489           0           0
0.795139           0           0
0.820788           0           0
0.846438           0           0
0.872088  0.00130221  0.00015562
0.897737   0.0242686 0.000650094
0.923387    0.167517  0.00161195
0.949037    0.562311  0.00291461
0.974686     1.19193  0.00411034
1.00034     1.84541  0.00483653
1.02599     2.33879  0.00523797
1.05164     2.54212  0.00511689
1.07728     2.55465  0.00517554
1.10293     2.41379  0.00502085
1.12858     2.19713  0.00483067
1.15423     1.96793  0.00451572
1.17988     1.75241  0.00413333
1.20553     1.56623  0.00465722
1.23118     1.39779  0.00358546
1.25683     1.24815  0.00333765
1.28248      1.1299  0.00309313
1.30813     1.03261  0.00292153
1.33378    0.943722  0.00271496
1.35943     0.87326  0.00260036
1.38508    0.816512  0.00242982
1.41073    0.781258  0.00235474
1.43638    0.743016  0.00222043
1.46203    0.716763    0.002126
1.48768    0.692328   0.0021098
1.51333    0.678287  0.00199857
1.53898    0.676616   0.0019479
1.56463    0.675126  0.00194075
1.59028    0.672083  0.00192233
1.61593    0.691694  0.00193315
1.64158    0.708364  0.00190576
1.66723    0.721126  0.00185963
1.69288    0.747774  0.00201805
1.71853    0.771997   0.0018626
1.74418    0.811475   0.0019261
1.76983     0.84553  0.00197415
1.79547    0.887807  0.00193366
1.82112    0.927042  0.00199994
1.84677     0.97156  0.00198599
1.87242     1.01018  0.00201804
1.89807     1.04443  0.00207033
1.92372     1.09425  0.00200868
1.94937     1.12916  0.00202512
1.97502     1.15932  0.00198211
2.00067     1.18885  0.00196199
2.02632     1.20728  0.00199622
2.05197     1.22285  0.00200614
2.07762     1.22237  0.00263167
2.10327     1.21866  0.00193828
2.12892      1.1975  0.00193732
2.15457     1.17626    0.001907
2.18022     1.15474  0.00183371
2.20587     1.13043  0.00177961
2.23152     1.09611  0.00171782
2.25717     1.06716  0.00167255
2.28282     1.03925  0.00168338
2.30847     1.00698  0.00159657
2.33412    0.986727  0.00159951
2.35977    0.963694  0.00156986
2.38542     0.94586  0.00149467
2.41107    0.930229  0.00158826
2.43672    0.915731  0.00148316
2.46237    0.908617  0.00144568
2.48802    0.897773  0.00140927
2.51366    0.888023   0.0013878
2.53931    0.887596   0.0014047
0           0           0
0.0256496           0           0
0.0512993           0           0
0.0769489           0           0
0.102599           0           0
0.128248           0           0
0.153898           0           0
0.179547           0           0
0.205197           0           0
0.230847           0           0
0.256496           0           0
0.282146           0           0
0.307796           0           0
0.333445           0           0
0.359095           0           0
0.384745           0           0
0.410394           0           0
0.436044           0           0
0.461694           0           0
0.487343           0           0
0.512993           0           0
0.538642           0           0
0.564292           0           0
0.589942           0           0
0.615591           0           0
0.641241           0           0
0.666891           0           0
0.69254           0           0
0.71819           0           0
0.74384           0           0
0.769489           0           0
0.795139           0           0
0.820788           0           0
0.846438 3.89046e-05 2.75042e-05
0.872088  0.00163235 0.000171482
0.897737   0.0251521 0.000656501
0.923387    0.169139  0.00166989
0.949037    0.567481  0.00289719
0.974686     1.21897  0.00418195
1.00034     1.86279  0.00485389
1.02599      2.3368  0.00528726
1.05164     2.53155  0.00537261
1.07728     2.57085  0.00537853
1.10293     2.40541  0.00504147
1.12858     2.20445  0.00463261
1.15423     1.96893  0.00448247
1.17988     1.76302  0.00424803
1.20553     1.56015  0.00458061
1.23118      1.3802  0.00370398
1.25683     1.23925   0.0032808
1.28248     1.12369  0.00304327
1.30813     1.01519  0.00291026
1.33378    0.937338  0.00265509
1.35943    0.868585  0.00252079
1.38508    0.818503  0.00242751
1.41073    0.765857  0.00230845
1.43638    0.736663  0.00215884
1.46203    0.706297  0.00215273
1.48768    0.693713   0.0021107
1.51333    0.674069  0.00203095
1.53898    0.676341  0.00197225
1.56463    0.672875  0.00201427
1.59028    0.686966   0.0019579
1.61593    0.693481  0.00195349
1.64158    0.704344  0.00186011
1.66723    0.725263  0.00186181
1.69288    0.761316  0.00193037
1.71853    0.782544  0.00189947
1.74418    0.817249  0.00192449
1.76983    0.855003   0.0019267
1.79547    0.894224  0.00197348
1.82112    0.941237  0.00201176
1.84677    0.982459  0.00202293
1.87242     1.01828  0.00203292
1.89807     1.05031  0.00200305
1.92372      1.0892  0.00205051
1.94937       1.127   0.0020216
1.97502     1.16257  0.00202995
2.00067     1.18853  0.00195593
2.02632     1.20353  0.00202585
2.05197     1.21208  0.00197643
2.07762     1.21397  0.00250908
2.10327      1.2036  0.00194477
2.12892     1.19611  0.00194023
2.15457     1.17162  0.00190651
2.18022     1.15247  0.00179546
2.20587      1.1195  0.00175181
2.23152     1.09019  0.00173326
2.25717     1.06309  0.00172272
2.28282     1.03324   0.0016406
2.30847     1.00587  0.00157343
2.33412    0.980414   0.0016004
2.35977      0.9631  0.00151623
2.38542    0.951404  0.00154172
2.41107     0.93072  0.00157462
2.43672     0.92054  0.00145925
2.46237    0.907625  0.00144424
2.48802    0.895306   0.0013698
2.51366    0.889184  0.00140416
2.53931    0.890476  0.00136569
0           0           0
0.0256496           0           0
0.0512993           0           0
0.0769489           0           0
0.102599           0           0
0.128248           0           0
0.153898           0           0
0.179547           0           0
0.205197           0           0
0.230847           0           0
0.256496           0           0
0.282146           0           0
0.307796           0           0
0.333445           0           0
0.359095           0           0
0.384745           0           0
0.410394           0           0
0.436044           0           0
0.461694           0           0
0.487343           0           0
0.512993           0           0
0.538642           0           0
0.564292           0           0
0.589942           0           0
0.615591           0           0
0.641241           0           0
0.666891           0           0
0.69254           0           0
0.71819           0           0
0.74384           0           0
0.769489           0           0
0.795139           0           0
0.820788           0           0
0.846438 3.89046e-05 2.75042e-05
0.872088  0.00163235 0.000171482
0.897737   0.0251521 0.000656501
0.923387    0.169139  0.00166989
0.949037    0.567481  0.00289719
0.974686     1.21897  0.00418195
1.00034     1.86279  0.00485389
1.02599      2.3368  0.00528726
1.05164     2.53155  0.00537261
1.07728     2.57085  0.00537853
1.10293     2.40541  0.00504147
1.12858     2.20445  0.00463261
1.15423     1.96893  0.00448247
1.17988     1.76302  0.00424803
1.20553     1.56015  0.00458061
1.23118      1.3802  0.00370398
1.25683     1.23925   0.0032808
1.28248     1.12369  0.00304327
1.30813     1.01519  0.00291026
1.33378    0.937338  0.00265509
1.35943    0.868585  0.00252079
1.38508    0.818503  0.00242751
1.41073    0.765857  0.00230845
1.43638    0.736663  0.00215884
1.46203    0.706297  0.00215273
1.48768    0.693713   0.0021107
1.51333    0.674069  0.00203095
1.53898    0.676341  0.00197225
1.56463    0.672875  0.00201427
1.59028    0.686966   0.0019579
1.61593    0.693481  0.00195349
1.64158    0.704344  0.00186011
1.66723    0.725263  0.00186181
1.69288    0.761316  0.00193037
1.71853    0.782544  0.00189947
1.74418    0.817249  0.00192449
1.76983    0.855003   0.0019267
1.79547    0.894224  0.00197348
1.82112    0.941237  0.00201176
1.84677    0.982459  0.00202293
1.87242     1.01828  0.00203292
1.89807     1.05031  0.00200305
1.92372      1.0892  0.00205051
1.94937       1.127   0.0020216
1.97502     1.16257  0.00202995
2.00067     1.18853  0.00195593
2.02632     1.20353  0.00202585
2.05197     1.21208  0.00197643
2.07762     1.21397  0.00250908
2.10327      1.2036  0.00194477
2.12892     1.19611  0.00194023
2.15457     1.17162  0.00190651
2.18022     1.15247  0.00179546
2.20587      1.1195  0.00175181
2.23152     1.09019  0.00173326
2.25717     1.06309  0.00172272
2.28282     1.03324   0.0016406
2.30847     1.00587  0.00157343
2.33412    0.980414   0.0016004
2.35977      0.9631  0.00151623
2.38542    0.951404  0.00154172
2.41107     0.93072  0.00157462
2.43672     0.92054  0.00145925
2.46237    0.907625  0.00144424
2.48802    0.895306   0.0013698
2.51366    0.889184  0.00140416
2.53931    0.890476  0.00136569
0           0           0
0.0256496           0           0
0.0512993           0           0
0.0769489           0           0
0.102599           0           0
0.128248           0           0
0.153898           0           0
0.179547           0           0
0.205197           0           0
0.230847           0           0
0.256496           0           0
0.282146           0           0
0.307796           0           0
0.333445           0           0
0.359095           0           0
0.384745           0           0
0.410394           0           0
0.436044           0           0
0.461694           0           0
0.487343           0           0
0.512993           0           0
0.538642           0           0
0.564292           0           0
0.589942           0           0
0.615591           0           0
0.641241           0           0
0.666891           0           0
0.69254           0           0
0.71819           0           0
0.74384           0           0
0.769489           0           0
0.795139           0           0
0.820788           0           0
0.846438 1.42002e-05 1.66188e-06
0.872088  0.00126186 1.51969e-05
0.897737   0.0240031 6.44921e-05
0.923387    0.165233 0.000163668
0.949037    0.564274 0.000289223
0.974686     1.20043 0.000400877
1.00034     1.86366 0.000478396
1.02599     2.33708 0.000518524
1.05164     2.55406 0.000531898
1.07728      2.5502 0.000524741
1.10293     2.40878 0.000501758
1.12858     2.19986 0.000473165
1.15423     1.97345 0.000441189
1.17988     1.75589 0.000410254
1.20553     1.55855 0.000379899
1.23118     1.38747 0.000350817
1.25683     1.24443 0.000326097
1.28248     1.12407 0.000303217
1.30813     1.02376 0.000284119
1.33378    0.941116 0.000266951
1.35943    0.872611 0.000252631
1.38508    0.817836 0.000239515
1.41073    0.773052 0.000228362
1.43638    0.737773 0.000219588
1.46203     0.71084 0.000212156
1.48768    0.691383 0.000206439
1.51333    0.677963 0.000201509
1.53898    0.671341 0.000197328
1.56463    0.671151 0.000194024
1.59028    0.675611 0.000191538
1.61593    0.685656  0.00019002
1.64158     0.70215 0.000189309
1.66723    0.722922 0.000188317
1.69288    0.748819 0.000189068
1.71853    0.779802 0.000189618
1.74418    0.815299 0.000191533
1.76983    0.853073 0.000193021
1.79547    0.893736  0.00019527
1.82112    0.936027 0.000196201
1.84677    0.977361  0.00019842
1.87242     1.01897 0.000199171
1.89807     1.05833 0.000200194
1.92372      1.0962 0.000199982
1.94937     1.13043 0.000200805
1.97502     1.16161 0.000200669
2.00067     1.18631 0.000199474
2.02632     1.20403 0.000198286
2.05197     1.21409  0.00019697
2.07762     1.21546 0.000195613
2.10327     1.20898 0.000192634
2.12892     1.19476 0.000189524
2.15457     1.17424 0.000186013
2.18022     1.15047  0.00018179
2.20587     1.12361 0.000177711
2.23152     1.09552 0.000174311
2.25717     1.06682 0.000169545
2.28282     1.03901 0.000166004
2.30847     1.01213 0.000161729
2.33412    0.988638  0.00015818
2.35977    0.966284 0.000154392
2.38542    0.947332  0.00015135
2.41107    0.930924 0.000148597
2.43672    0.918549 0.000145847
2.46237    0.909219 0.000143719
2.48802    0.894996 0.000141068
2.51366    0.885396 0.000138641
2.53931    0.885396 0.000137903
