#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         735    0.937743    0.876976   0.0087915
         736    0.936895    0.877058  0.00877993
         737    0.936028    0.877138  0.00876838
         738    0.935143    0.877216  0.00875685
         739    0.934241    0.877293  0.00874534
         740    0.933322    0.877369  0.00873385
         741    0.932387    0.877443  0.00872238
         742    0.931435    0.877516  0.00871093
         743    0.930468    0.877587   0.0086995
         744    0.929486    0.877657  0.00868809
         745     0.92849    0.877725  0.00867669
         746    0.927482    0.877792  0.00866532
         747    0.926462    0.877857  0.00865396
         748    0.925432    0.877921  0.00864263
         749    0.924392    0.877983  0.00863131
         750    0.923344    0.878043  0.00862001
         751     0.92229    0.878102  0.00860874
         752     0.92123     0.87816  0.00859748
         753    0.920167    0.878215  0.00858624
         754    0.919101     0.87827  0.00857503
         755    0.918032    0.878322  0.00856383
         756    0.916962    0.878373  0.00855266
         757    0.915892    0.878423   0.0085415
         758    0.914824    0.878471  0.00853037
         759     0.91376    0.878517  0.00851926
         760      0.9127    0.878562  0.00850816
         761    0.911644    0.878606   0.0084971
         762    0.910596    0.878648  0.00848605
         763    0.909557    0.878688  0.00847502
         764    0.908526    0.878727  0.00846402
         765    0.907507    0.878765  0.00845304
         766      0.9065    0.878801  0.00844208
         767    0.905507    0.878836  0.00843115
         768     0.90453     0.87887  0.00842024
         769    0.903569    0.878902  0.00840935
         770    0.902625    0.878932  0.00839848
         771    0.901701    0.878962  0.00838764
         772    0.900798     0.87899  0.00837682
         773    0.899917    0.879017  0.00836603
         774    0.899058    0.879043  0.00835526
         775    0.898225    0.879068  0.00834452
         776    0.897417    0.879092   0.0083338
         777    0.896636    0.879114   0.0083231
         778    0.895882    0.879136  0.00831243
         779    0.895155    0.879156  0.00830179
         780    0.894457    0.879176  0.00829117
         781    0.893789    0.879195  0.00828057
         782    0.893152    0.879213     0.00827
         783    0.892546     0.87923  0.00825946
         784    0.891971    0.879246  0.00824894
         785    0.891429    0.879261  0.00823845
         786     0.89092    0.879276  0.00822798
         787    0.890444     0.87929  0.00821754
         788    0.890002    0.879304  0.00820712
         789    0.889591    0.879317  0.00819673
         790    0.889212    0.879329  0.00818636
         791    0.888866    0.879342  0.00817602
         792    0.888553    0.879353   0.0081657
         793    0.888272    0.879364  0.00815542
         794    0.888023    0.879375  0.00814515
         795    0.887805    0.879386  0.00813491
         796     0.88762    0.879396   0.0081247
         797    0.887466    0.879406  0.00811451
         798    0.887344    0.879416  0.00810435
         799    0.887251    0.879426  0.00809421
         800    0.887188    0.879436   0.0080841
         801    0.887154    0.879445  0.00807401
         802    0.887148    0.879455  0.00806395
         803     0.88717    0.879465  0.00805392
         804    0.887218    0.879474   0.0080439
         805    0.887293    0.879484  0.00803392
         806    0.887392    0.879494  0.00802396
         807    0.887516    0.879504  0.00801402
         808    0.887665    0.879514  0.00800411
         809    0.887836    0.879524  0.00799422
         810    0.888031    0.879535  0.00798436
         811    0.888249    0.879545  0.00797452
         812     0.88849    0.879556  0.00796471
         813    0.888751    0.879568  0.00795492
         814    0.889032    0.879579  0.00794515
         815    0.889333    0.879591  0.00793541
         816    0.889654    0.879604   0.0079257
         817    0.889993    0.879616  0.00791601
         818    0.890351     0.87963  0.00790634
         819    0.890727    0.879643   0.0078967
         820    0.891121    0.879657  0.00788708
         821    0.891534    0.879672  0.00787749
         822    0.891963    0.879687  0.00786792
         823    0.892409    0.879702  0.00785837
         824     0.89287    0.879718  0.00784885
         825    0.893348    0.879734  0.00783936
         826     0.89384    0.879752  0.00782988
         827    0.894349    0.879769  0.00782044
         828    0.894873    0.879787  0.00781101
         829    0.895411    0.879806  0.00780161
         830    0.895962    0.879826  0.00779224
         831    0.896528    0.879846  0.00778289
         832    0.897106    0.879867  0.00777356
         833    0.897697    0.879888  0.00776426
         834    0.898299     0.87991  0.00775498
         835    0.898913    0.879933  0.00774573
         836    0.899539    0.879956   0.0077365
         837    0.900175     0.87998  0.00772729
         838    0.900821    0.880005  0.00771811
         839    0.901477    0.880031  0.00770895
         840    0.902141    0.880057  0.00769982
         841    0.902813    0.880084  0.00769071
         842    0.903494    0.880112  0.00768163
         843    0.904181    0.880141  0.00767257
         844    0.904873     0.88017  0.00766353
         845    0.905569      0.8802  0.00765452
         846    0.906268    0.880231  0.00764554
         847    0.906969    0.880262  0.00763658
         848    0.907672    0.880295  0.00762764
         849    0.908377    0.880328  0.00761873
         850    0.909082    0.880362  0.00760984
         851    0.909786    0.880396  0.00760098
         852    0.910486    0.880431  0.00759214
         853    0.911182    0.880468  0.00758332
         854    0.911874    0.880504  0.00757453
         855    0.912561    0.880542  0.00756576
         856    0.913241     0.88058  0.00755702
         857    0.913913    0.880619   0.0075483
         858    0.914576    0.880658  0.00753961
         859    0.915227    0.880699  0.00753094
         860    0.915865     0.88074   0.0075223
         861    0.916487    0.880781  0.00751367
         862    0.917095    0.880823  0.00750507
         863    0.917686    0.880866   0.0074965
         864    0.918258    0.880909  0.00748795
         865    0.918811    0.880953  0.00747942
         866    0.919342    0.880997  0.00747091
         867    0.919849    0.881042  0.00746243
         868    0.920331    0.881087  0.00745397
         869    0.920788    0.881133  0.00744553
         870    0.921216    0.881179  0.00743712
         871    0.921615    0.881226  0.00742873
         872    0.921985    0.881272  0.00742035
         873    0.922324    0.881319    0.007412
         874     0.92263    0.881367  0.00740367
         875    0.922901    0.881414  0.00739536
         876    0.923136    0.881462  0.00738707
         877    0.923333     0.88151  0.00737881
         878    0.923494    0.881557  0.00737056
         879    0.923615    0.881605  0.00736233
         880    0.923695    0.881653  0.00735412
         881    0.923734    0.881701  0.00734592
         882    0.923731    0.881748  0.00733775
         883    0.923684    0.881796  0.00732959
         884    0.923594    0.881843  0.00732145
         885     0.92346     0.88189  0.00731333
         886    0.923282    0.881937  0.00730523
         887     0.92306    0.881983  0.00729714
         888    0.922793    0.882029  0.00728907
         889    0.922481    0.882075  0.00728101
         890    0.922123     0.88212  0.00727297
         891     0.92172    0.882164  0.00726494
         892    0.921274    0.882208  0.00725693
         893    0.920782    0.882251  0.00724893
         894    0.920245    0.882294  0.00724095
         895    0.919663    0.882336  0.00723298
         896    0.919038    0.882376  0.00722502
         897    0.918369    0.882417  0.00721708
         898    0.917659    0.882456  0.00720915
         899    0.916908    0.882494  0.00720123
         900    0.916117    0.882532  0.00719332
         901     0.91529    0.882568  0.00718543
         902    0.914426    0.882603  0.00717755
         903    0.913528    0.882637  0.00716969
         904    0.912596    0.882671  0.00716183
         905    0.911631    0.882703  0.00715399
         906    0.910635    0.882733  0.00714616
         907    0.909611    0.882763  0.00713834
         908    0.908562    0.882791  0.00713054
         909    0.907487    0.882819  0.00712274
         910     0.90639    0.882845  0.00711496
         911    0.905275    0.882869   0.0071072
         912    0.904142    0.882893  0.00709944
         913    0.902994    0.882915   0.0070917
         914    0.901833    0.882935  0.00708397
         915    0.900662    0.882955  0.00707626
         916    0.899483    0.882973  0.00706855
         917    0.898299    0.882989  0.00706087
         918    0.897113    0.883005  0.00705319
         919    0.895926    0.883019  0.00704553
         920    0.894742    0.883032  0.00703788
         921    0.893563    0.883043  0.00703025
         922    0.892393    0.883053  0.00702263
         923    0.891234    0.883062  0.00701503
         924    0.890088     0.88307  0.00700744
         925    0.888958    0.883076  0.00699987
         926    0.887847    0.883081  0.00699231
         927    0.886759    0.883085  0.00698477
         928    0.885694    0.883088  0.00697724
         929    0.884654     0.88309  0.00696973
         930    0.883643     0.88309  0.00696224
         931    0.882662     0.88309  0.00695476
         932    0.881713    0.883088   0.0069473
         933    0.880799    0.883086  0.00693985
         934    0.879924    0.883082  0.00693242
         935    0.879089    0.883078  0.00692501
         936    0.878294    0.883073  0.00691761
         937    0.877542    0.883067  0.00691023
         938    0.876833     0.88306  0.00690287
         939    0.876169    0.883053  0.00689552
         940    0.875551    0.883045  0.00688819
         941     0.87498    0.883037  0.00688088
         942    0.874459    0.883027  0.00687358
         943    0.873987    0.883018   0.0068663
         944    0.873565    0.883008  0.00685903
         945    0.873195    0.882997  0.00685178
         946    0.872877    0.882987  0.00684454
         947     0.87261    0.882976  0.00683733
         948    0.872395    0.882965  0.00683012
         949    0.872233    0.882953  0.00682294
         950    0.872123    0.882942  0.00681576
         951    0.872065    0.882931  0.00680861
         952    0.872057    0.882919  0.00680146
         953    0.872099    0.882908  0.00679434
         954     0.87219    0.882896  0.00678722
         955    0.872329    0.882885  0.00678012
         956    0.872516    0.882875  0.00677304
         957    0.872749    0.882864  0.00676597
         958    0.873026    0.882854  0.00675892
         959    0.873346    0.882844  0.00675188
         960    0.873708    0.882834  0.00674485
         961     0.87411    0.882825  0.00673784
         962     0.87455    0.882817  0.00673084
         963    0.875026    0.882809  0.00672385
         964    0.875536    0.882801  0.00671688
         965    0.876078    0.882794  0.00670993
         966    0.876648    0.882788  0.00670298
         967    0.877247    0.882782  0.00669605
         968     0.87787    0.882777  0.00668914
         969    0.878515    0.882772  0.00668224
         970    0.879182    0.882769  0.00667535
         971    0.879866    0.882766  0.00666848
         972    0.880566    0.882764  0.00666162
         973    0.881277    0.882762  0.00665477
         974    0.881998    0.882761  0.00664794
         975    0.882726    0.882761  0.00664112
         976    0.883456    0.882762  0.00663431
         977    0.884187    0.882763  0.00662752
         978    0.884915    0.882766  0.00662075
         979    0.885638    0.882768  0.00661399
         980    0.886352    0.882772  0.00660724
         981    0.887055    0.882776   0.0066005
         982    0.887744    0.882782  0.00659378
         983    0.888417    0.882787  0.00658708
         984    0.889071    0.882794  0.00658039
         985    0.889702    0.882801  0.00657371
         986    0.890307    0.882808  0.00656705
         987    0.890884    0.882816   0.0065604
         988     0.89143    0.882825  0.00655377
         989    0.891943    0.882834  0.00654715
         990    0.892421    0.882844  0.00654054
         991     0.89286    0.882854  0.00653395
         992    0.893261    0.882865  0.00652737
         993    0.893619    0.882876   0.0065208
         994    0.893933    0.882887  0.00651425
         995    0.894199    0.882898  0.00650772
         996    0.894417     0.88291  0.00650119
         997    0.894583    0.882921  0.00649468
         998    0.894696    0.882933  0.00648819
         999    0.894756    0.882945   0.0064817
        1000     0.89476    0.882957  0.00647523
        1001    0.894707    0.882968  0.00646877
        1002    0.894597     0.88298  0.00646233
        1003    0.894428    0.882991  0.00645589
        1004    0.894201    0.883003  0.00644947
        1005    0.893914    0.883014  0.00644307
        1006    0.893566    0.883024  0.00643667
        1007    0.893158    0.883034  0.00643029
        1008    0.892689    0.883044  0.00642391
        1009    0.892159    0.883053  0.00641755
        1010    0.891568    0.883061   0.0064112
        1011    0.890917    0.883069  0.00640487
        1012    0.890206    0.883076  0.00639854
        1013    0.889436    0.883082  0.00639223
        1014    0.888608    0.883088  0.00638593
        1015    0.887723    0.883092  0.00637964
        1016    0.886782    0.883096  0.00637336
        1017    0.885788    0.883099  0.00636709
        1018    0.884741      0.8831  0.00636084
        1019    0.883643    0.883101   0.0063546
        1020    0.882497      0.8831  0.00634837
        1021    0.881303    0.883098  0.00634215
        1022    0.880065    0.883095  0.00633594
        1023    0.878786    0.883091  0.00632975
        1024    0.877468    0.883086  0.00632357
        1025    0.876113    0.883079  0.00631741
        1026    0.874726    0.883071  0.00631126
        1027    0.873307    0.883061  0.00630512
        1028    0.871862     0.88305  0.00629899
        1029    0.870393    0.883038  0.00629288
        1030    0.868903    0.883024  0.00628679
        1031    0.867398    0.883009  0.00628071
        1032     0.86588    0.882993  0.00627465
        1033    0.864352    0.882974   0.0062686
        1034     0.86282    0.882955  0.00626257
        1035    0.861287    0.882934  0.00625655
        1036    0.859758    0.882912  0.00625055
        1037    0.858235    0.882888  0.00624457
        1038    0.856724    0.882863   0.0062386
        1039    0.855228    0.882836  0.00623266
        1040    0.853751    0.882808  0.00622673
        1041    0.852299    0.882779  0.00622081
        1042    0.850874    0.882748  0.00621492
        1043    0.849482    0.882716  0.00620904
        1044    0.848127    0.882683  0.00620318
        1045    0.846812    0.882649  0.00619734
        1046    0.845541    0.882613  0.00619152
        1047    0.844318    0.882577  0.00618571
        1048    0.843147    0.882539  0.00617992
        1049    0.842033    0.882501  0.00617415
        1050    0.840978    0.882461   0.0061684
        1051    0.839987    0.882421  0.00616266
        1052    0.839061    0.882379  0.00615694
        1053    0.838206    0.882337  0.00615124
        1054    0.837423    0.882295  0.00614555
        1055    0.836716    0.882252  0.00613988
        1056    0.836087    0.882208  0.00613422
        1057    0.835539    0.882164  0.00612857
        1058    0.835073    0.882119  0.00612294
        1059    0.834692    0.882074  0.00611733
        1060    0.834396    0.882029  0.00611172
        1061    0.834186    0.881984  0.00610613
        1062    0.834065    0.881939  0.00610054
        1063    0.834034    0.881894  0.00609497
        1064    0.834093    0.881849  0.00608941
        1065    0.834242    0.881805  0.00608385
        1066    0.834482     0.88176  0.00607831
        1067    0.834814    0.881716  0.00607277
        1068    0.835235    0.881673  0.00606724
        1069    0.835745     0.88163  0.00606172
        1070    0.836346    0.881587   0.0060562
        1071    0.837035    0.881546  0.00605069
        1072     0.83781    0.881505  0.00604518
        1073    0.838671    0.881465  0.00603968
        1074    0.839617    0.881426  0.00603418
        1075    0.840645    0.881388  0.00602869
        1076    0.841754    0.881351   0.0060232
        1077     0.84294    0.881316  0.00601771
        1078    0.844203    0.881281  0.00601223
        1079    0.845539    0.881248  0.00600675
        1080    0.846948    0.881216  0.00600127
        1081    0.848425    0.881186  0.00599579
        1082    0.849968    0.881157  0.00599032
        1083    0.851575     0.88113  0.00598485
        1084    0.853242    0.881104  0.00597939
        1085    0.854965     0.88108  0.00597392
        1086    0.856742    0.881058  0.00596846
        1087    0.858571    0.881037  0.00596301
        1088    0.860447    0.881018  0.00595756
        1089    0.862367    0.881001  0.00595211
        1090     0.86433    0.880986  0.00594667
        1091    0.866329    0.880972  0.00594124
        1092    0.868364    0.880961  0.00593581
        1093    0.870432    0.880951  0.00593038
        1094    0.872528    0.880943  0.00592497
        1095     0.87465    0.880937  0.00591956
        1096    0.876792    0.880934  0.00591416
        1097    0.878952    0.880932  0.00590877
        1098    0.881127    0.880932  0.00590339
        1099    0.883315    0.880934  0.00589802
        1100     0.88551    0.880938  0.00589266
        1101    0.887711    0.880945  0.00588731
        1102    0.889914    0.880953  0.00588197
        1103    0.892115    0.880963  0.00587665
        1104    0.894313    0.880975  0.00587134
        1105    0.896503    0.880989  0.00586604
        1106    0.898684    0.881005  0.00586076
        1107     0.90085    0.881023  0.00585549
        1108       0.903    0.881043  0.00585024
        1109    0.905129    0.881064    0.005845
        1110    0.907236    0.881088  0.00583979
        1111    0.909315    0.881113  0.00583459
        1112    0.911366    0.881141   0.0058294
        1113    0.913384     0.88117  0.00582424
        1114    0.915368      0.8812  0.00581909
        1115    0.917314    0.881233  0.00581396
        1116    0.919221    0.881267  0.00580885
        1117    0.921085    0.881302  0.00580376
        1118    0.922904     0.88134  0.00579869
        1119    0.924675    0.881378  0.00579363
        1120    0.926396    0.881419   0.0057886
        1121    0.928065     0.88146  0.00578359
        1122     0.92968    0.881503  0.00577859
        1123    0.931239    0.881547  0.00577362
        1124    0.932738    0.881593  0.00576866
        1125    0.934176     0.88164  0.00576372
        1126    0.935551    0.881688   0.0057588
        1127    0.936861    0.881737   0.0057539
        1128    0.938106    0.881786  0.00574902
        1129    0.939283    0.881837  0.00574415
        1130    0.940392    0.881889   0.0057393
        1131     0.94143    0.881942  0.00573447
        1132    0.942397    0.881995  0.00572965
        1133    0.943291    0.882049  0.00572485
        1134    0.944111    0.882104  0.00572006
        1135    0.944856    0.882159  0.00571529
        1136    0.945524    0.882215  0.00571053
        1137    0.946116    0.882271  0.00570578
        1138     0.94663    0.882328  0.00570105
        1139    0.947066    0.882385  0.00569633
        1140    0.947423    0.882442  0.00569162
        1141    0.947703    0.882499  0.00568692
        1142    0.947904    0.882556  0.00568222
        1143    0.948027    0.882614  0.00567754
        1144    0.948072    0.882671  0.00567287
        1145    0.948038    0.882728   0.0056682
        1146    0.947926    0.882785  0.00566354
        1147    0.947735    0.882841  0.00565888
        1148    0.947466    0.882898  0.00565424
        1149    0.947119    0.882954  0.00564959
        1150    0.946696    0.883009  0.00564495
        1151    0.946195    0.883064  0.00564031
        1152    0.945618    0.883118  0.00563568
        1153    0.944965    0.883172  0.00563104
        1154    0.944238    0.883225  0.00562641
        1155    0.943437    0.883277  0.00562178
        1156    0.942565    0.883328  0.00561715
        1157     0.94162    0.883379  0.00561253
        1158    0.940606    0.883428   0.0056079
        1159    0.939523    0.883476  0.00560327
        1160    0.938374    0.883524  0.00559864
        1161    0.937161     0.88357    0.005594
        1162    0.935885    0.883615  0.00558937
        1163    0.934548    0.883659  0.00558474
        1164    0.933152    0.883701   0.0055801
        1165    0.931698    0.883742  0.00557546
        1166    0.930186    0.883782  0.00557082
        1167    0.928617    0.883821  0.00556618
        1168    0.926994    0.883858  0.00556154
        1169    0.925319    0.883893   0.0055569
        1170    0.923593    0.883927  0.00555225
        1171     0.92182    0.883959   0.0055476
        1172    0.920001     0.88399  0.00554295
        1173    0.918139    0.884019  0.00553831
        1174    0.916236    0.884047  0.00553366
        1175    0.914294    0.884072  0.00552901
        1176    0.912316    0.884096  0.00552436
        1177    0.910306    0.884119  0.00551971
        1178    0.908263    0.884139  0.00551506
        1179    0.906191    0.884158  0.00551041
        1180    0.904092    0.884175  0.00550577
        1181    0.901968     0.88419  0.00550113
        1182    0.899822    0.884203  0.00549649
        1183    0.897657    0.884214  0.00549186
        1184    0.895475    0.884224  0.00548723
        1185    0.893278    0.884232   0.0054826
        1186    0.891069    0.884237  0.00547798
        1187    0.888851    0.884241  0.00547337
        1188    0.886625    0.884243  0.00546876
        1189    0.884396    0.884243  0.00546416
        1190    0.882165    0.884242  0.00545957
        1191    0.879935    0.884238  0.00545499
        1192    0.877711    0.884233  0.00545041
        1193    0.875495    0.884225  0.00544585
        1194    0.873289    0.884216   0.0054413
        1195    0.871097    0.884205  0.00543675
        1196    0.868919    0.884192  0.00543222
        1197    0.866759    0.884178  0.00542771
        1198    0.864619    0.884161   0.0054232
        1199    0.862504    0.884143  0.00541871
        1200    0.860415    0.884124  0.00541423
        1201    0.858355    0.884102  0.00540976
        1202    0.856327    0.884079  0.00540531
        1203    0.854334    0.884054  0.00540087
        1204    0.852379    0.884028  0.00539645
        1205    0.850464       0.884  0.00539204
        1206    0.848591    0.883971  0.00538765
        1207    0.846764     0.88394  0.00538328
        1208    0.844985    0.883908  0.00537892
        1209    0.843258    0.883874  0.00537457
        1210    0.841586    0.883839  0.00537025
        1211    0.839971    0.883803  0.00536593
        1212    0.838415    0.883765  0.00536164
        1213    0.836921    0.883727  0.00535736
        1214     0.83549    0.883687  0.00535309
        1215    0.834128    0.883646  0.00534884
        1216    0.832835    0.883605   0.0053446
        1217    0.831614    0.883562  0.00534038
        1218    0.830466    0.883518  0.00533618
        1219    0.829396    0.883474  0.00533198
        1220    0.828406    0.883429   0.0053278
        1221    0.827496    0.883383  0.00532364
        1222    0.826671    0.883336  0.00531948
        1223    0.825932     0.88329  0.00531534
        1224    0.825281    0.883242  0.00531121
        1225    0.824718    0.883194  0.00530709
        1226    0.824247    0.883146  0.00530298
        1227    0.823869    0.883098  0.00529888
        1228    0.823585     0.88305  0.00529478
        1229    0.823397    0.883001   0.0052907
        1230    0.823304    0.882952  0.00528662
        1231    0.823308    0.882904  0.00528255
        1232    0.823409    0.882856  0.00527848
        1233     0.82361    0.882808  0.00527442
        1234    0.823911     0.88276  0.00527036
        1235    0.824309    0.882713   0.0052663
        1236    0.824806    0.882666  0.00526225
        1237    0.825402    0.882619   0.0052582
        1238    0.826097    0.882574  0.00525415
        1239     0.82689    0.882529   0.0052501
        1240     0.82778    0.882485  0.00524605
        1241    0.828765    0.882441  0.00524201
        1242    0.829847    0.882399  0.00523796
        1243    0.831023    0.882358  0.00523391
        1244    0.832291    0.882318  0.00522985
        1245    0.833651    0.882278   0.0052258
        1246    0.835099    0.882241  0.00522174
        1247    0.836634    0.882204  0.00521768
        1248    0.838254    0.882169  0.00521362
        1249    0.839956    0.882135  0.00520956
        1250    0.841739    0.882103  0.00520549
        1251    0.843599    0.882072  0.00520142
        1252    0.845533    0.882043  0.00519735
        1253    0.847537    0.882015  0.00519327
        1254    0.849608    0.881989  0.00518919
        1255    0.851743    0.881965  0.00518511
        1256    0.853938    0.881943  0.00518103
        1257    0.856192    0.881922  0.00517695
        1258      0.8585    0.881904  0.00517287
        1259    0.860859    0.881887  0.00516879
        1260    0.863265    0.881872  0.00516471
        1261    0.865714    0.881859  0.00516063
        1262    0.868202    0.881849  0.00515655
        1263    0.870726     0.88184  0.00515248
        1264    0.873282    0.881833   0.0051484
        1265    0.875867    0.881828  0.00514434
        1266    0.878476    0.881826  0.00514027
        1267    0.881108    0.881825  0.00513622
        1268    0.883758    0.881827  0.00513217
        1269    0.886423     0.88183  0.00512812
        1270    0.889099    0.881836  0.00512409
        1271    0.891783    0.881844  0.00512006
        1272    0.894472    0.881854  0.00511605
        1273    0.897162    0.881866  0.00511204
        1274    0.899851     0.88188  0.00510805
        1275    0.902535    0.881896  0.00510407
        1276     0.90521    0.881914   0.0051001
        1277    0.907873    0.881935  0.00509615
        1278    0.910522    0.881957  0.00509221
        1279    0.913154    0.881981  0.00508829
        1280    0.915766    0.882008  0.00508438
        1281    0.918355    0.882036  0.00508049
        1282    0.920921    0.882067  0.00507662
        1283    0.923461    0.882099  0.00507276
        1284    0.925972    0.882133  0.00506893
        1285    0.928451    0.882169  0.00506511
        1286    0.930897    0.882207  0.00506131
        1287    0.933308    0.882247  0.00505754
        1288    0.935683    0.882288  0.00505378
        1289     0.93802    0.882331  0.00505004
        1290    0.940318    0.882376  0.00504633
        1291    0.942577    0.882423  0.00504264
        1292    0.944793    0.882471  0.00503896
        1293    0.946967    0.882521  0.00503531
        1294    0.949098    0.882573  0.00503169
        1295    0.951184    0.882626  0.00502808
        1296    0.953224     0.88268  0.00502449
        1297    0.955219    0.882736  0.00502093
        1298    0.957168    0.882793  0.00501739
        1299     0.95907    0.882852  0.00501387
        1300    0.960924    0.882912  0.00501038
        1301    0.962731    0.882973   0.0050069
        1302    0.964489    0.883036  0.00500345
        1303    0.966198      0.8831  0.00500001
        1304    0.967859    0.883165   0.0049966
        1305    0.969469    0.883231  0.00499321
        1306     0.97103    0.883298  0.00498984
        1307    0.972541    0.883366  0.00498649
        1308    0.974002    0.883436  0.00498316
        1309    0.975416    0.883506  0.00497985
        1310    0.976782    0.883577  0.00497655
        1311    0.978099    0.883649  0.00497328
        1312    0.979368    0.883722  0.00497002
        1313    0.980587    0.883796  0.00496679
        1314    0.981756    0.883871  0.00496357
        1315    0.982875    0.883946  0.00496036
        1316    0.983945    0.884022  0.00495718
        1317    0.984966    0.884099    0.004954
        1318    0.985938    0.884176  0.00495085
        1319    0.986861    0.884254  0.00494771
        1320    0.987736    0.884332  0.00494458
        1321    0.988561    0.884411  0.00494147
        1322    0.989335     0.88449  0.00493836
        1323     0.99006     0.88457  0.00493528
        1324    0.990735     0.88465   0.0049322
        1325     0.99136    0.884731  0.00492914
        1326    0.991937    0.884812  0.00492608
        1327    0.992464    0.884893  0.00492304
        1328    0.992941    0.884974     0.00492
        1329    0.993369    0.885056  0.00491698
        1330    0.993747    0.885137  0.00491396
        1331    0.994075    0.885219  0.00491095
        1332    0.994352    0.885301  0.00490794
        1333     0.99458    0.885383  0.00490495
        1334    0.994757    0.885465  0.00490196
        1335    0.994884    0.885547  0.00489897
        1336     0.99496    0.885629  0.00489599
        1337    0.994986    0.885711  0.00489301
        1338     0.99496    0.885793  0.00489003
        1339    0.994884    0.885874  0.00488706
        1340    0.994756    0.885955  0.00488409
        1341    0.994579    0.886036  0.00488112
        1342    0.994351    0.886117  0.00487815
        1343    0.994072    0.886197  0.00487518
        1344    0.993743    0.886277  0.00487221
        1345    0.993363    0.886357  0.00486923
        1346    0.992932    0.886436  0.00486626
        1347     0.99245    0.886515  0.00486328
        1348    0.991916    0.886593   0.0048603
        1349     0.99133    0.886671  0.00485732
        1350    0.990693    0.886748  0.00485433
        1351    0.990005    0.886824  0.00485134
        1352    0.989265      0.8869  0.00484835
        1353    0.988473    0.886975  0.00484534
        1354    0.987628    0.887049  0.00484234
        1355    0.986732    0.887123  0.00483932
        1356    0.985785    0.887196   0.0048363
        1357    0.984786    0.887268  0.00483327
        1358    0.983735    0.887339  0.00483023
        1359    0.982631    0.887409  0.00482719
        1360    0.981474    0.887478  0.00482413
        1361    0.980263    0.887546  0.00482107
        1362    0.978998    0.887613    0.004818
        1363    0.977679    0.887679  0.00481492
        1364    0.976305    0.887744  0.00481183
        1365    0.974876    0.887808  0.00480872
        1366    0.973392    0.887871  0.00480561
        1367    0.971852    0.887932  0.00480249
        1368    0.970255    0.887992  0.00479936
        1369      0.9686    0.888051  0.00479621
        1370    0.966888    0.888109  0.00479305
        1371    0.965117    0.888165  0.00478989
        1372    0.963288     0.88822  0.00478671
        1373    0.961402    0.888273  0.00478352
        1374    0.959457    0.888325  0.00478032
        1375    0.957453    0.888375  0.00477711
        1376    0.955388    0.888424  0.00477388
        1377    0.953264    0.888471  0.00477065
        1378     0.95108    0.888516   0.0047674
        1379    0.948836     0.88856  0.00476415
        1380    0.946533    0.888602  0.00476088
        1381    0.944169    0.888642   0.0047576
        1382    0.941746    0.888681  0.00475431
        1383    0.939263    0.888717  0.00475102
        1384     0.93672    0.888752  0.00474771
        1385    0.934118    0.888785   0.0047444
        1386    0.931459    0.888816  0.00474107
        1387    0.928741    0.888844  0.00473774
        1388    0.925966    0.888871   0.0047344
        1389    0.923133    0.888896  0.00473106
        1390    0.920244    0.888918  0.00472771
        1391    0.917302    0.888939  0.00472436
        1392    0.914305    0.888957    0.004721
        1393    0.911254    0.888973  0.00471764
        1394    0.908152    0.888987  0.00471427
        1395    0.904999    0.888998  0.00471091
        1396    0.901797    0.889007  0.00470754
        1397     0.89855    0.889014  0.00470418
        1398    0.895259    0.889019  0.00470081
        1399    0.891926    0.889021  0.00469745
        1400    0.888552     0.88902   0.0046941
        1401    0.885139    0.889018  0.00469075
        1402     0.88169    0.889012   0.0046874
        1403    0.878207    0.889005  0.00468407
        1404    0.874693    0.888995  0.00468074
        1405     0.87115    0.888982  0.00467743
        1406    0.867582    0.888967  0.00467413
        1407    0.863992    0.888949  0.00467084
        1408    0.860384    0.888929  0.00466757
        1409    0.856761    0.888906  0.00466431
        1410    0.853126     0.88888  0.00466107
        1411    0.849483    0.888852  0.00465785
        1412    0.845835    0.888822  0.00465465
        1413    0.842187    0.888789  0.00465148
        1414    0.838542    0.888753  0.00464832
        1415    0.834905    0.888715  0.00464519
        1416    0.831279    0.888675  0.00464209
        1417     0.82767    0.888632  0.00463901
        1418    0.824082    0.888586  0.00463596
        1419     0.82052    0.888538  0.00463295
        1420    0.816988    0.888488  0.00462996
        1421    0.813491    0.888435    0.004627
        1422    0.810032     0.88838  0.00462407
        1423    0.806617    0.888322  0.00462118
        1424    0.803251    0.888263  0.00461832
        1425    0.799937    0.888201   0.0046155
        1426     0.79668    0.888137  0.00461271
        1427    0.793487     0.88807  0.00460995
        1428     0.79036    0.888002  0.00460723
        1429    0.787305    0.887931  0.00460455
        1430    0.784325    0.887859   0.0046019
        1431    0.781426    0.887785  0.00459928
        1432    0.778612    0.887708   0.0045967
        1433    0.775888     0.88763  0.00459416
        1434     0.77326    0.887551  0.00459164
        1435     0.77073    0.887469  0.00458917
        1436    0.768303    0.887386  0.00458672
        1437    0.765983    0.887302  0.00458431
        1438    0.763774    0.887216  0.00458192
        1439     0.76168    0.887129  0.00457957
        1440    0.759703     0.88704  0.00457724
        1441    0.757847     0.88695  0.00457495
        1442    0.756115     0.88686  0.00457267
        1443    0.754511    0.886768  0.00457042
        1444    0.753037    0.886675   0.0045682
        1445    0.751697    0.886582  0.00456599
        1446    0.750493    0.886488   0.0045638
