#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
         789        3.86     1.34973   0.0551582
         790        0.82     1.34906   0.0550924
         791        2.12     1.35004   0.0550314
         792         1.3     1.34997   0.0549619
         793        0.26      1.3486   0.0549098
         794        1.64     1.34897   0.0548419
         795        3.24     1.35135   0.0548245
         796        2.72     1.35307   0.0547825
         797        1.04     1.35267   0.0547152
         798        2.32     1.35388   0.0546601
         799        0.02     1.35222   0.0546172
         800        0.82     1.35155   0.0545529
         801         0.1     1.34999   0.0545072
         802         0.5     1.34893   0.0544495
         803        0.64     1.34804   0.0543889
         804        0.04     1.34642   0.0543456
         805         0.5     1.34537   0.0542882
         806        1.22     1.34521   0.0542211
         807        0.58     1.34426   0.0541622
         808         1.7      1.3447    0.054097
         809         0.9     1.34415   0.0540329
         810        1.48     1.34432   0.0539664
         811         1.3     1.34427   0.0538999
         812        0.16     1.34281   0.0538533
         813        0.26     1.34148   0.0538035
         814        1.16     1.34125   0.0537379
         815        1.46      1.3414   0.0536721
         816         2.6     1.34294   0.0536285
         817        0.72     1.34218   0.0535683
         818           2     1.34298   0.0535088
         819        1.16     1.34276    0.053444
         820        0.36     1.34156   0.0533922
         821         3.2     1.34382   0.0533752
         822        6.26     1.34981   0.0536443
         823        1.78     1.35033   0.0535816
         824        0.58     1.34939   0.0535247
         825        0.16     1.34795   0.0534793
         826        1.06      1.3476   0.0534157
         827         5.8     1.35299   0.0536217
         828         0.1     1.35147   0.0535783
         829        1.16     1.35124   0.0535142
         830         0.5     1.35022   0.0534595
         831           0     1.34859   0.0534199
         832         0.1     1.34709   0.0533767
         833        0.36     1.34591   0.0533258
         834           2     1.34669   0.0532676
         835        0.82     1.34606   0.0532076
         836        1.04     1.34569   0.0531452
         837         0.8     1.34504   0.0530857
         838        0.36     1.34387   0.0530354
         839         0.5     1.34286   0.0529817
         840        2.12     1.34379   0.0529267
         841        2.18     1.34478   0.0528731
         842        3.38      1.3472   0.0528655
         843        4.04     1.35039   0.0528992
         844           2     1.35116   0.0528422
         845        3.24      1.3534   0.0528269
         846         0.4     1.35227   0.0527765
         847         0.1     1.35079   0.0527349
         848         0.4     1.34967   0.0526846
         849        0.26     1.34839   0.0526382
         850        1.36      1.3484   0.0525762
         851        0.08     1.34691   0.0525356
         852         0.1     1.34545   0.0524943
         853        0.18     1.34408   0.0524505
         854        0.74     1.34337   0.0523939
         855        0.26     1.34211   0.0523479
         856         0.2     1.34077   0.0523038
         857        0.82     1.34016   0.0522463
         858         3.7     1.34291   0.0522577
         859        0.64      1.3421   0.0522033
         860        7.84     1.34965   0.0526865
         861        4.66      1.3535   0.0527654
         862         0.1     1.35204   0.0527243
         863        0.16     1.35066   0.0526813
         864        0.26      1.3494   0.0526354
         865         0.1     1.34795   0.0525944
         866        0.72     1.34723   0.0525386
         867         0.1     1.34579   0.0524977
         868        0.82     1.34518   0.0524407
         869        1.36      1.3452   0.0523804
         870         0.2     1.34389   0.0523367
         871        1.04     1.34354   0.0522778
         872        2.08     1.34438   0.0522247
         873        0.02     1.34286   0.0521869
         874         0.8     1.34224   0.0521309
         875        0.32     1.34107   0.0520844
         876           0     1.33954   0.0520474
         877         0.5     1.33859   0.0519969
         878         0.2     1.33729   0.0519538
         879         0.1     1.33588   0.0519138
         880         3.4     1.33823   0.0519078
         881        3.24     1.34039   0.0518937
         882         0.9     1.33989   0.0518373
         883         0.2      1.3386   0.0517946
         884        0.36     1.33749   0.0517479
         885        0.26     1.33627   0.0517037
         886        0.26     1.33506   0.0516596
         887         0.1     1.33366   0.0516201
         888         0.8     1.33306   0.0515655
         889        0.08     1.33165   0.0515268
         890        0.64     1.33088   0.0514747
         891        0.02     1.32941    0.051438
         892        1.16     1.32922   0.0513807
         893           1     1.32885   0.0513245
         894        0.26     1.32765    0.051281
         895           5     1.33175   0.0513876
         896           1     1.33138   0.0513315
         897        5.54     1.33608   0.0514883
         898         1.7     1.33648   0.0514326
         899        0.26     1.33528   0.0513893
         900         2.6     1.33669   0.0513514
         901         1.7     1.33709    0.051296
         902        0.52     1.33619   0.0512471
         903        2.32     1.33728   0.0512019
         904        3.28     1.33942   0.0511904
         905        2.56     1.34077   0.0511516
         906        2.74     1.34232   0.0511184
         907        2.26     1.34333   0.0510721
         908         1.3     1.34328   0.0510159
         909         3.4     1.34554   0.0510099
         910        1.48     1.34569    0.050954
         911        1.22     1.34555   0.0508983
         912        2.92     1.34728   0.0508718
         913         1.6     1.34756   0.0508168
         914        0.68     1.34683   0.0507664
         915         0.4     1.34579   0.0507215
         916        0.52     1.34489   0.0506741
         917         1.7     1.34528   0.0506204
         918        1.44     1.34538   0.0505653
         919         0.1     1.34403   0.0505285
         920        3.62      1.3465   0.0505341
         921        1.28     1.34643   0.0504792
         922        0.58      1.3456   0.0504313
         923         0.8     1.34501   0.0503802
         924        3.28      1.3471   0.0503691
         925           2     1.34781   0.0503196
         926        2.72     1.34929   0.0502871
         927        0.72     1.34861   0.0502374
         928        1.06      1.3483   0.0501843
         929        0.74     1.34764   0.0501345
         930         2.5     1.34888   0.0500959
         931        2.44     1.35005   0.0500558
         932        0.34     1.34897   0.0500139
         933         0.4     1.34795   0.0499706
         934         1.6     1.34822   0.0499178
         935        6.26     1.35348   0.0501401
         936         1.7     1.35385   0.0500879
         937         2.5     1.35507   0.0500494
         938           1     1.35469   0.0499974
         939         0.1     1.35335    0.049962
         940         0.2     1.35213    0.049924
         941        1.36     1.35214   0.0498709
         942        3.86      1.3548    0.049889
         943        2.32     1.35582   0.0498466
         944         0.5     1.35492    0.049802
         945        0.82     1.35435   0.0497525
         946        0.58     1.35353   0.0497067
         947        1.96     1.35417   0.0496583
         948        0.02     1.35276   0.0496259
         949        0.04     1.35138   0.0495928
         950        0.04        1.35   0.0495598
         951         0.5     1.34911   0.0495158
         952        0.26     1.34796    0.049477
         953         0.5     1.34707   0.0494331
         954         0.1     1.34577   0.0493985
         955         1.7     1.34614   0.0493482
         956        1.44     1.34623   0.0492967
         957        0.02     1.34485   0.0492646
         958        0.32     1.34378   0.0492248
         959         0.8     1.34321   0.0491768
         960        0.64     1.34248    0.049131
         961        1.04     1.34216   0.0490809
         962         0.1     1.34087   0.0490468
         963         0.2     1.33969   0.0490102
         964        0.34     1.33865   0.0489703
         965        0.52      1.3378    0.048927
         966         1.3     1.33776   0.0488763
         967        0.18     1.33657   0.0488404
         968        0.08     1.33527   0.0488072
         969        0.02     1.33391   0.0487757
         970        1.36     1.33394   0.0487255
         971        1.62     1.33423   0.0486762
         972         0.8     1.33368   0.0486292
         973           1     1.33334   0.0485804
         974        0.02     1.33199   0.0485493
         975        0.04     1.33067   0.0485175
         976         2.6     1.33197   0.0484853
         977        1.44     1.33208   0.0484358
         978         0.4     1.33112   0.0483956
         979        4.36     1.33422    0.048445
         980        1.36     1.33424   0.0483955
         981        0.98     1.33388   0.0483475
         982        2.12     1.33468   0.0483049
         983         2.5     1.33587   0.0482703
         984        0.32     1.33484   0.0482323
         985         0.2     1.33369   0.0481971
         986        3.14     1.33552    0.048183
         987         1.7     1.33589   0.0481356
         988         0.2     1.33474   0.0481006
         989         0.5     1.33389   0.0480594
         990         3.6     1.33618   0.0480654
         991        0.16     1.33499   0.0480315
         992        0.98     1.33464   0.0479844
         993        0.74     1.33404   0.0479398
         994         3.7     1.33642   0.0479507
         995         5.8      1.3409   0.0481118
         996        0.52     1.34008   0.0480706
         997        0.64     1.33938   0.0480275
         998         0.1     1.33814   0.0479954
         999        0.68     1.33748   0.0479519
        1000        1.46      1.3376   0.0479041
        1001        0.32     1.33658   0.0478671
        1002        0.16     1.33541   0.0478337
        1003        0.08     1.33416   0.0478024
        1004        0.02     1.33285   0.0477727
        1005        0.02     1.33154    0.047743
        1006         2.9      1.3331    0.047721
        1007        0.08     1.33186   0.0476898
        1008        3.38     1.33389   0.0476858
        1009         4.5     1.33703   0.0477416
        1010         1.8     1.33749   0.0476966
        1011        0.68     1.33683   0.0476538
        1012        1.48     1.33698    0.047607
        1013        1.46      1.3371   0.0475601
        1014         0.4     1.33617   0.0475222
        1015         0.2     1.33505   0.0474885
        1016         0.9     1.33463   0.0474437
        1017        0.08     1.33339   0.0474131
        1018         1.3     1.33336   0.0473666
        1019         0.9     1.33293    0.047322
        1020        0.18      1.3318   0.0472891
        1021        2.32     1.33277   0.0472527
        1022         2.5     1.33391   0.0472202
        1023         0.4       1.333   0.0471829
        1024        1.36     1.33303   0.0471368
        1025         0.8     1.33251   0.0470937
        1026         0.5      1.3317   0.0470548
        1027        1.06     1.33143   0.0470097
        1028        0.18     1.33031   0.0469773
        1029        0.32     1.32933    0.046942
        1030        0.98     1.32899   0.0468976
        1031        0.68     1.32836   0.0468563
        1032        0.02     1.32709   0.0468281
        1033        0.68     1.32647   0.0467869
        1034        0.34     1.32551   0.0467514
        1035        1.64     1.32582   0.0467072
        1036        0.52     1.32504   0.0466686
        1037         0.5     1.32424   0.0466304
        1038        0.04     1.32301   0.0466019
        1039        1.04     1.32273   0.0465578
        1040         1.7      1.3231   0.0465145
        1041        0.82     1.32261   0.0464723
        1042         0.8     1.32211   0.0464304
        1043        0.52     1.32134   0.0463923
        1044         0.5     1.32056   0.0463545
        1045        0.32      1.3196     0.04632
        1046        0.04     1.31837   0.0462919
        1047        0.26     1.31736   0.0462587
        1048        0.64     1.31672   0.0462191
        1049        0.52     1.31596   0.0461813
        1050         0.1      1.3148   0.0461518
        1051         0.9     1.31441   0.0461096
        1052        0.26      1.3134   0.0460766
        1053        0.74     1.31286   0.0460361
        1054         0.1     1.31171   0.0460068
        1055        0.68     1.31111   0.0459671
        1056        0.52     1.31036   0.0459297
        1057        0.34     1.30944   0.0458954
        1058         0.1      1.3083   0.0458662
        1059        0.68     1.30771   0.0458268
        1060        1.36     1.30775   0.0457836
        1061        4.16     1.31044   0.0458193
        1062        2.74     1.31179   0.0457959
        1063        3.14     1.31351   0.0457851
        1064         1.3      1.3135   0.0457421
        1065        0.08     1.31234   0.0457138
        1066        0.34     1.31143     0.04568
        1067        0.52     1.31068   0.0456432
        1068        3.14      1.3124   0.0456326
        1069        5.92     1.31671    0.045793
        1070           1     1.31641   0.0457512
        1071        1.36     1.31645   0.0457085
        1072        0.82     1.31599   0.0456682
        1073         0.2     1.31495   0.0456375
        1074         0.2     1.31391   0.0456068
        1075        0.74     1.31338   0.0455675
        1076           0     1.31216   0.0455415
        1077        0.58     1.31148   0.0455043
        1078        1.16     1.31134   0.0454623
        1079         0.1     1.31021    0.045434
        1080         0.5     1.30946   0.0453981
        1081        0.58     1.30879   0.0453611
        1082        0.52     1.30806   0.0453251
        1083        0.58     1.30739   0.0452882
        1084        0.68     1.30681   0.0452501
        1085         5.2      1.3104   0.0453505
        1086        1.46     1.31053   0.0453089
        1087        1.46     1.31067   0.0452674
        1088        2.98     1.31221   0.0452518
        1089           0       1.311   0.0452263
        1090        0.16     1.30994   0.0451971
        1091        0.36     1.30907   0.0451641
        1092        1.22     1.30899   0.0451228
        1093        0.74     1.30847   0.0450845
        1094        3.14     1.31015   0.0450744
        1095        0.08     1.30902   0.0450472
        1096         5.8     1.31312   0.0451921
        1097           2     1.31375   0.0451553
        1098        1.22     1.31366   0.0451142
        1099         0.1     1.31256   0.0450867
        1100        1.16     1.31242   0.0450459
        1101        0.74      1.3119    0.045008
        1102        0.82     1.31145   0.0449694
        1103        0.98     1.31115   0.0449296
        1104        0.02     1.30998   0.0449041
        1105        0.58     1.30932   0.0448683
        1106        2.08     1.31002   0.0448332
        1107           1     1.30974   0.0447936
        1108        1.36     1.30978   0.0447531
        1109           1      1.3095   0.0447137
        1110         3.4     1.31139    0.044713
        1111        8.42     1.31779   0.0451283
        1112         2.6     1.31894   0.0451024
        1113        6.74     1.32381   0.0453241
        1114        3.28     1.32557   0.0453174
        1115        0.08     1.32445   0.0452906
        1116         0.5     1.32371    0.045256
        1117        0.74     1.32319   0.0452185
        1118         1.7     1.32352   0.0451793
        1119        7.88     1.32938   0.0455173
        1120         1.7     1.32971   0.0454778
        1121        1.16     1.32956   0.0454375
        1122        2.34     1.33046    0.045406
        1123         1.7     1.33079   0.0453667
        1124        2.34     1.33169   0.0453352
        1125        1.22     1.33159   0.0452951
        1126         2.6     1.33272   0.0452688
        1127        0.52       1.332   0.0452344
        1128         0.2     1.33099   0.0452054
        1129        0.58     1.33033   0.0451703
        1130        2.18     1.33108   0.0451366
        1131         1.7     1.33141   0.0450978
        1132        0.02     1.33025   0.0450729
        1133         0.1     1.32916   0.0450462
        1134         0.1     1.32808   0.0450195
        1135         0.4     1.32726   0.0449873
        1136        1.48     1.32739   0.0449479
        1137         0.9     1.32702   0.0449099
        1138        0.04     1.32589   0.0448847
        1139           5     1.32911    0.044961
        1140        5.54     1.33281   0.0450731
        1141        0.04     1.33167   0.0450478
        1142         0.8     1.33121   0.0450108
        1143        1.06     1.33097    0.044972
        1144        1.06     1.33073   0.0449333
        1145        0.34     1.32987   0.0449024
        1146        0.26     1.32894   0.0448729
        1147         0.1     1.32786   0.0448466
        1148        1.22     1.32777   0.0448076
        1149        0.34     1.32691   0.0447769
        1150         1.3     1.32689   0.0447379
        1151        1.64     1.32716   0.0446999
        1152         1.6      1.3274   0.0446617
        1153        0.82     1.32696   0.0446252
        1154        0.16     1.32594   0.0445979
        1155         0.5     1.32523   0.0445651
        1156        0.34     1.32438   0.0445347
        1157         0.1     1.32332   0.0445087
        1158        0.58     1.32268   0.0444749
        1159         0.9     1.32231   0.0444381
        1160         0.8     1.32186    0.044402
        1161        0.82     1.32143   0.0443659
        1162        2.26     1.32224   0.0443351
        1163        1.22     1.32215    0.044297
        1164         2.6     1.32325   0.0442726
        1165        1.62      1.3235   0.0442353
        1166         0.5      1.3228    0.044203
        1167         0.5     1.32209   0.0441707
        1168        2.32     1.32295   0.0441412
        1169        0.08     1.32188   0.0441162
        1170         0.9     1.32152     0.04408
        1171        0.08     1.32046   0.0440551
        1172        0.36     1.31964   0.0440251
        1173         0.2     1.31869    0.043998
        1174        0.32     1.31784   0.0439687
        1175           1     1.31757   0.0439321
        1176        0.82     1.31714   0.0438968
        1177         5.8     1.32095   0.0440244
        1178        1.04     1.32071   0.0439877
        1179        0.64     1.32014   0.0439542
        1180        0.98     1.31985   0.0439179
        1181        2.34     1.32071   0.0438892
        1182        0.52     1.32003   0.0438573
        1183        0.74     1.31954   0.0438229
        1184         1.3     1.31953   0.0437859
        1185         1.3     1.31951    0.043749
        1186        0.32     1.31867   0.0437202
        1187         0.1     1.31764   0.0436954
        1188        0.74     1.31715   0.0436614
        1189         0.5     1.31647     0.04363
        1190        0.26     1.31558   0.0436024
        1191         0.8     1.31515   0.0435679
        1192         0.5     1.31446   0.0435368
        1193        0.08     1.31343   0.0435126
        1194        0.34     1.31261   0.0434838
        1195         0.9     1.31227   0.0434487
        1196        0.04      1.3112   0.0434254
        1197        0.58     1.31059   0.0433935
        1198        0.68     1.31007   0.0433604
        1199        0.58     1.30946   0.0433285
        1200        0.36     1.30867   0.0432996
        1201         0.5     1.30799   0.0432688
        1202        0.04     1.30694   0.0432457
        1203        0.58     1.30633    0.043214
        1204        4.42     1.30892   0.0432554
        1205        2.98     1.31031   0.0432417
        1206         0.2     1.30939   0.0432157
        1207        0.52     1.30873   0.0431848
        1208        0.64     1.30818   0.0431526
        1209        0.32     1.30736   0.0431246
        1210        0.72     1.30688   0.0430917
        1211         0.1     1.30588   0.0430677
        1212        1.46     1.30601   0.0430323
        1213         0.2     1.30509   0.0430065
        1214         0.4     1.30435   0.0429776
        1215        1.36      1.3044   0.0429422
        1216        0.26     1.30354   0.0429155
        1217         0.5     1.30288   0.0428853
        1218        0.08     1.30187   0.0428618
        1219        1.78     1.30226   0.0428285
        1220        2.56      1.3033   0.0428058
        1221         1.3     1.30329   0.0427707
        1222        2.02     1.30388   0.0427397
        1223         1.3     1.30388   0.0427048
        1224        0.26     1.30302   0.0426784
        1225        0.74     1.30256    0.042646
        1226         1.7     1.30289   0.0426125
        1227         0.4     1.30215   0.0425841
        1228        2.56     1.30318   0.0425618
        1229         0.1      1.3022   0.0425384
        1230        0.18     1.30128   0.0425136
        1231        0.26     1.30044   0.0424875
        1232        0.02      1.2994   0.0424657
        1233         0.1     1.29843   0.0424424
        1234           1     1.29818   0.0424087
        1235        2.32     1.29901   0.0423824
        1236         0.4     1.29828   0.0423544
        1237         2.9     1.29958   0.0423399
        1238           1     1.29934   0.0423064
        1239         0.8     1.29893   0.0422742
        1240        0.68     1.29844    0.042243
        1241        0.26      1.2976   0.0422173
        1242        0.72     1.29713   0.0421858
        1243        0.68     1.29664   0.0421548
        1244        2.18     1.29735   0.0421269
        1245        4.42     1.29986   0.0421677
        1246        1.46     1.29998    0.042134
        1247        3.28     1.30157   0.0421302
        1248         1.7     1.30189   0.0420976
        1249        1.06      1.3017   0.0420643
        1250        0.16     1.30078   0.0420406
        1251        0.74     1.30034   0.0420094
        1252         0.5      1.2997   0.0419807
        1253        2.02     1.30027   0.0419511
        1254        4.66     1.30295   0.0420031
        1255        0.58     1.30237   0.0419736
        1256         3.7     1.30428   0.0419836
        1257         0.1     1.30333   0.0419611
        1258        0.34     1.30256   0.0419348
        1259        0.72      1.3021    0.041904
        1260         1.7     1.30241   0.0418719
        1261        1.06     1.30222   0.0418392
        1262        2.18     1.30292   0.0418118
        1263         7.3     1.30766   0.0420474
        1264           1     1.30742   0.0420149
        1265        0.34     1.30666   0.0419886
        1266        0.74     1.30621   0.0419579
        1267         0.4     1.30549   0.0419308
        1268         0.2     1.30462   0.0419068
        1269         0.9      1.3043    0.041875
        1270         0.5     1.30367   0.0418468
        1271         1.7     1.30398   0.0418151
        1272        1.44     1.30409   0.0417823
        1273        0.36     1.30335   0.0417561
        1274        0.58     1.30278   0.0417272
        1275         0.1     1.30184   0.0417051
        1276        3.86     1.30384   0.0417206
        1277         1.7     1.30415   0.0416891
        1278        1.22     1.30408   0.0416565
        1279        0.64     1.30357   0.0416272
        1280         1.7     1.30387   0.0415958
        1281         0.2     1.30301   0.0415723
        1282           0       1.302   0.0415522
        1283         0.2     1.30114   0.0415287
        1284         0.5     1.30051   0.0415011
        1285         1.8      1.3009   0.0414706
        1286        0.74     1.30047   0.0414407
        1287         2.6     1.30148   0.0414208
        1288         6.5     1.30551   0.0415848
        1289           2     1.30605    0.041556
        1290         2.9     1.30729   0.0415422
        1291        0.36     1.30655   0.0415165
        1292         1.6     1.30678   0.0414849
        1293         2.9     1.30801   0.0414712
        1294         1.6     1.30824   0.0414397
        1295        0.58     1.30768   0.0414115
        1296        0.58     1.30711   0.0413834
        1297        0.64      1.3066   0.0413547
        1298        1.96      1.3071   0.0413259
        1299        5.54     1.31036   0.0414223
        1300        2.26     1.31109   0.0413969
        1301        1.44     1.31119   0.0413652
        1302        6.26     1.31499   0.0415077
        1303         1.8     1.31536   0.0414775
        1304        0.26     1.31456   0.0414536
        1305        0.08     1.31361   0.0414326
        1306         0.1     1.31268   0.0414113
        1307         0.2     1.31183   0.0413884
        1308        0.68     1.31135   0.0413596
        1309        0.02     1.31036   0.0413397
        1310        2.72     1.31144   0.0413222
        1311        0.08      1.3105   0.0413013
        1312        0.08     1.30956   0.0412805
        1313        0.02     1.30858   0.0412607
        1314        1.46     1.30869   0.0412295
        1315        0.72     1.30824   0.0412006
        1316        3.62        1.31   0.0412067
        1317         7.4     1.31462   0.0414341
        1318         0.2     1.31378   0.0414113
        1319        3.24     1.31524   0.0414056
        1320        1.06     1.31505   0.0413747
        1321        1.04     1.31484   0.0413439
        1322        2.02     1.31537   0.0413161
        1323         0.5     1.31475   0.0412894
        1324        2.56     1.31569   0.0412689
        1325        0.02     1.31472   0.0412494
        1326        0.04     1.31376   0.0412295
        1327         0.2     1.31292   0.0412069
        1328        1.36     1.31295   0.0411759
        1329         0.4     1.31226   0.0411507
        1330         0.5     1.31165   0.0411243
        1331        0.08     1.31073   0.0411038
        1332         0.9     1.31042   0.0410741
        1333        0.52     1.30983   0.0410476
        1334         0.5     1.30922   0.0410213
        1335           0     1.30824   0.0410023
        1336        0.68     1.30777   0.0409743
        1337        3.62      1.3095   0.0409801
        1338        3.62     1.31123   0.0409858
        1339        2.34     1.31199   0.0409624
        1340        1.48     1.31212   0.0409321
        1341        0.72     1.31168   0.0409039
        1342        4.88     1.31434   0.0409598
        1343         1.6     1.31455   0.0409298
        1344        0.52     1.31396   0.0409036
        1345           1     1.31372   0.0408739
        1346        0.82     1.31336   0.0408452
        1347        0.36     1.31265    0.040821
        1348        1.46     1.31276   0.0407908
        1349         0.8     1.31238   0.0407624
        1350        0.74     1.31196   0.0407344
        1351        1.48     1.31208   0.0407044
        1352        2.26     1.31278   0.0406804
        1353         0.5     1.31218   0.0406547
        1354        1.78     1.31253   0.0406262
        1355         0.1     1.31163    0.040606
        1356         0.1     1.31074   0.0405859
        1357         0.4     1.31007   0.0405616
        1358         1.7     1.31035   0.0405327
        1359        4.42     1.31264   0.0405674
        1360         0.2     1.31182   0.0405458
        1361         0.2     1.31101   0.0405243
        1362           0     1.31004    0.040506
        1363         0.2     1.30923   0.0404844
        1364         1.7     1.30952   0.0404558
        1365        0.26     1.30875   0.0404334
        1366        0.58     1.30821   0.0404073
        1367        0.52     1.30764   0.0403819
        1368        0.98      1.3074   0.0403531
        1369         1.7     1.30768   0.0403246
        1370        2.18     1.30832   0.0403002
        1371        0.34     1.30761    0.040277
        1372        0.04     1.30669   0.0402583
        1373         1.3     1.30669   0.0402289
        1374        4.66     1.30913   0.0402736
        1375         0.2     1.30832   0.0402524
        1376        2.02     1.30884   0.0402265
        1377        1.04     1.30864   0.0401977
        1378        1.22     1.30858   0.0401686
        1379        1.44     1.30867   0.0401396
        1380         0.5     1.30809   0.0401148
        1381        0.36      1.3074   0.0400916
        1382         0.1     1.30653   0.0400721
        1383        0.74     1.30612   0.0400452
        1384        0.02     1.30519   0.0400271
        1385        0.16     1.30436   0.0400067
        1386        1.46     1.30447    0.039978
        1387         0.1      1.3036   0.0399586
        1388         5.8     1.30684   0.0400609
        1389        4.64     1.30924   0.0401039
        1390        1.96     1.30971   0.0400778
        1391        1.04     1.30952   0.0400494
        1392         5.3     1.31239   0.0401231
        1393         1.7     1.31266   0.0400953
        1394        2.98     1.31386   0.0400844
        1395         0.8     1.31349   0.0400573
        1396        0.26     1.31274   0.0400357
        1397        1.78     1.31307   0.0400085
        1398        0.58     1.31255   0.0399833
        1399        1.94     1.31299   0.0399572
        1400         0.5     1.31241   0.0399329
        1401        0.36     1.31173   0.0399102
        1402        1.28     1.31171   0.0398817
        1403        1.94     1.31216   0.0398558
        1404        0.98     1.31192   0.0398281
        1405        0.26     1.31117   0.0398068
        1406         0.8     1.31081   0.0397802
        1407         0.9     1.31052    0.039753
        1408        0.02      1.3096   0.0397353
        1409         0.1     1.30874   0.0397164
        1410         1.7     1.30902   0.0396892
        1411        3.24     1.31039   0.0396846
        1412        0.68     1.30994    0.039659
        1413        0.02     1.30903   0.0396415
        1414        2.26      1.3097   0.0396192
        1415        0.36     1.30903   0.0395968
        1416        2.74     1.31004   0.0395818
        1417        4.42     1.31224   0.0396146
        1418           0     1.31131   0.0395975
        1419         0.1     1.31046   0.0395788
        1420        0.36     1.30979   0.0395566
        1421        0.34     1.30911   0.0395346
        1422        0.82     1.30876   0.0395083
        1423        0.52     1.30821   0.0394845
        1424        0.26     1.30747   0.0394636
        1425        0.58     1.30696   0.0394392
        1426         1.7     1.30724   0.0394125
        1427        1.44     1.30733    0.039385
        1428         0.8     1.30697    0.039359
        1429        0.02     1.30607   0.0393418
        1430        0.34      1.3054   0.0393201
        1431         0.2     1.30463   0.0393002
        1432        0.68     1.30419   0.0392752
        1433         0.1     1.30335   0.0392567
        1434         0.2     1.30258   0.0392369
        1435        0.34     1.30191   0.0392153
        1436        0.26     1.30118   0.0391947
        1437        0.58     1.30068   0.0391706
        1438        0.04     1.29981   0.0391532
        1439         0.1     1.29897   0.0391349
        1440         1.3     1.29897   0.0391077
        1441        0.34     1.29831   0.0390862
        1442        0.68     1.29788   0.0390615
        1443        0.18      1.2971   0.0390421
        1444        1.22     1.29705   0.0390151
        1445        0.52     1.29651   0.0389918
        1446         1.7     1.29679   0.0389658
        1447           2     1.29728   0.0389419
        1448        1.04      1.2971   0.0389154
        1449         1.7     1.29738   0.0388896
        1450           1     1.29717   0.0388633
        1451        0.18      1.2964   0.0388441
        1452        0.34     1.29574    0.038823
        1453         0.4     1.29513   0.0388011
        1454        0.98     1.29491    0.038775
        1455        1.64     1.29515   0.0387491
        1456         0.1     1.29433   0.0387312
        1457         0.1     1.29351   0.0387133
        1458        1.16     1.29342   0.0386868
        1459         3.4     1.29486   0.0386873
        1460        4.04     1.29674   0.0387064
        1461        2.12      1.2973    0.038684
        1462           1      1.2971   0.0386581
        1463        1.06     1.29694    0.038632
        1464         2.5     1.29776   0.0386144
        1465        4.88      1.3002   0.0386654
        1466        2.72     1.30117   0.0386511
        1467        3.62     1.30275   0.0386571
        1468        4.04     1.30462   0.0386757
        1469         9.7     1.31033   0.0390693
        1470        0.64     1.30988   0.0390454
        1471        0.26     1.30916   0.0390254
        1472        1.22      1.3091   0.0389989
        1473         0.2     1.30835   0.0389797
        1474        3.62     1.30992   0.0389848
        1475         2.9       1.311   0.0389733
        1476        1.64     1.31122   0.0389475
        1477         0.2     1.31047   0.0389284
        1478        2.72     1.31142   0.0389138
        1479        1.46     1.31152   0.0388876
        1480        2.72     1.31247   0.0388729
        1481         3.7     1.31409   0.0388801
        1482           1     1.31387   0.0388544
        1483        0.26     1.31316   0.0388347
        1484         0.1     1.31235   0.0388172
        1485         0.4     1.31173   0.0387959
        1486         1.6     1.31192   0.0387703
        1487        2.74     1.31289   0.0387561
        1488         0.1     1.31207   0.0387386
        1489         0.4     1.31146   0.0387175
        1490        0.68     1.31103   0.0386938
        1491        0.36      1.3104   0.0386731
        1492        0.26     1.30969   0.0386536
        1493         0.1     1.30888   0.0386362
        1494        0.16     1.30811    0.038618
        1495         0.5     1.30757   0.0385959
        1496         2.9     1.30864   0.0385848
        1497         5.3      1.3113    0.038651
        1498        6.12     1.31451   0.0387583
        1499        0.34     1.31386   0.0387379
        1500         1.7     1.31412   0.0387129
        1501        0.52     1.31359   0.0386908
        1502        0.32     1.31293   0.0386707
        1503        0.02     1.31207   0.0386545
        1504        1.04     1.31189   0.0386292
        1505        0.18     1.31114   0.0386109
        1506        0.74     1.31076   0.0385871
        1507         2.6     1.31161    0.038571
        1508        1.28     1.31159   0.0385454
        1509         0.2     1.31085   0.0385269
        1510        0.26     1.31016   0.0385077
        1511        0.04     1.30932   0.0384913
        1512         0.8     1.30898   0.0384674
        1513        0.04     1.30814   0.0384511
        1514        0.26     1.30745   0.0384319
        1515         1.3     1.30745   0.0384065
        1516        4.42      1.3095   0.0384361
        1517         0.4      1.3089   0.0384154
        1518        0.34     1.30826   0.0383954
        1519         0.8     1.30793   0.0383716
        1520        3.62     1.30945   0.0383765
        1521        0.36     1.30882   0.0383563
        1522        0.02     1.30798   0.0383405
        1523         0.4     1.30738   0.0383199
        1524         0.2     1.30665   0.0383017
        1525        1.64     1.30687   0.0382772
        1526         3.4     1.30824   0.0382767
        1527        0.26     1.30756   0.0382577
        1528        1.04     1.30738   0.0382331
        1529         0.2     1.30666    0.038215
        1530        1.44     1.30675   0.0381901
        1531         2.6     1.30759   0.0381745
        1532        2.44     1.30833   0.0381567
        1533        5.38     1.31098   0.0382242
        1534        2.08     1.31149   0.0382025
        1535         0.1      1.3107   0.0381858
        1536         0.5     1.31017   0.0381646
        1537        0.02     1.30933    0.038149
        1538         0.1     1.30854   0.0381323
        1539        0.98     1.30833   0.0381081
        1540        0.34      1.3077   0.0380885
        1541         1.8     1.30802   0.0380652
