#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         366        -0.4   -0.456831  0.00503824
         367       -0.52   -0.457003  0.00502745
         368       -0.68   -0.457609  0.00505018
         369       -0.48   -0.457669  0.00503686
         370        -0.4   -0.457514  0.00502566
         371       -0.48   -0.457574  0.00501247
         372       -0.32   -0.457204  0.00501262
         373       -0.52   -0.457373  0.00500201
         374        -0.4   -0.457219  0.00499099
         375       -0.44   -0.457173  0.00497789
         376       -0.56   -0.457447  0.00497216
         377       -0.32   -0.457082  0.00497232
         378        -0.4   -0.456931  0.00496146
         379       -0.28   -0.456464  0.00497028
         380       -0.48   -0.456526  0.00495759
         381        -0.6   -0.456903  0.00495886
         382       -0.48   -0.456963  0.00494624
         383       -0.48   -0.457023  0.00493369
         384       -0.36   -0.456771  0.00492731
         385       -0.44   -0.456727  0.00491471
         386       -0.44   -0.456684  0.00490216
         387        -0.6   -0.457054  0.00490347
         388       -0.24   -0.456495  0.00492264
         389        -0.4    -0.45635  0.00491212
         390       -0.68   -0.456923  0.00493289
         391       -0.68   -0.457494  0.00495316
         392       -0.52   -0.457653  0.00494309
         393        -0.6   -0.458015  0.00494376
         394       -0.52   -0.458173  0.00493372
         395       -0.48   -0.458228  0.00492153
         396       -0.44   -0.458182  0.00490932
         397       -0.68   -0.458741  0.00492865
         398        -0.6   -0.459095  0.00492903
         399       -0.56   -0.459348  0.00492316
         400       -0.32      -0.459  0.00492316
         401        -0.4   -0.458853  0.00491308
         402        -0.4   -0.458706  0.00490304
         403       -0.36   -0.458462  0.00489699
         404       -0.48   -0.458515  0.00488516
         405        -0.4    -0.45837  0.00487523
         406        -0.4   -0.458227  0.00486534
         407       -0.44   -0.458182  0.00485359
         408       -0.44   -0.458137   0.0048419
         409       -0.32     -0.4578  0.00484183
         410        -0.4   -0.457659  0.00483207
         411        -0.6   -0.458005  0.00483271
         412       -0.48   -0.458058  0.00482127
         413       -0.52   -0.458208  0.00481193
         414       -0.52   -0.458357  0.00480262
         415       -0.32   -0.458024  0.00480261
         416       -0.32   -0.457692  0.00480251
         417       -0.44    -0.45765  0.00479118
         418       -0.48   -0.457703  0.00478002
         419       -0.56   -0.457947  0.00477484
         420       -0.44   -0.457905  0.00476366
         421       -0.36   -0.457672  0.00475802
         422       -0.48   -0.457725  0.00474704
         423       -0.48   -0.457778  0.00473611
         424       -0.48    -0.45783  0.00472523
         425        -0.4   -0.457694  0.00471607
         426       -0.28   -0.457277  0.00472341
         427        -0.4   -0.457143  0.00471425
         428       -0.36   -0.456916   0.0047087
         429       -0.36    -0.45669  0.00470314
         430       -0.56    -0.45693  0.00469834
         431       -0.36   -0.456705  0.00469281
         432       -0.44   -0.456667  0.00468211
         433       -0.44   -0.456628  0.00467145
         434       -0.64   -0.457051  0.00467976
         435       -0.48   -0.457103   0.0046693
         436       -0.44   -0.457064  0.00465875
         437       -0.52   -0.457208  0.00465032
         438       -0.24   -0.456712  0.00466607
         439       -0.52   -0.456856  0.00465767
         440        -0.6   -0.457182  0.00465843
         441       -0.44   -0.457143  0.00464803
         442        -0.4   -0.457014  0.00463931
         443        -0.6   -0.457336  0.00464005
         444       -0.44   -0.457297  0.00462977
         445       -0.52   -0.457438  0.00462151
         446       -0.52   -0.457578  0.00461327
         447       -0.32   -0.457271  0.00461321
         448       -0.44   -0.457232  0.00460307
         449       -0.44   -0.457194  0.00459298
         450       -0.28     -0.4568  0.00459962
         451       -0.52    -0.45694  0.00459156
         452        -0.6   -0.457257  0.00459229
         453        -0.4    -0.45713  0.00458389
         454        -0.4   -0.457004  0.00457552
         455       -0.44   -0.456967  0.00456562
         456       -0.48   -0.457018  0.00455589
         457        -0.6    -0.45733  0.00455665
         458       -0.44   -0.457293  0.00454686
         459       -0.52   -0.457429    0.004539
         460        -0.4   -0.457304  0.00453085
         461       -0.28    -0.45692  0.00453732
         462       -0.48    -0.45697  0.00452777
         463       -0.48   -0.457019  0.00451827
         464       -0.56   -0.457241  0.00451398
         465        -0.6   -0.457548   0.0045147
         466       -0.56   -0.457768  0.00451036
         467       -0.44    -0.45773  0.00450086
         468        -0.6   -0.458034   0.0045015
         469        -0.6   -0.458337  0.00450207
         470       -0.52   -0.458468   0.0044944
         471       -0.56   -0.458684  0.00449002
         472       -0.56   -0.458898  0.00448564
         473       -0.52   -0.459027  0.00447802
         474       -0.32   -0.458734  0.00447816
         475        -0.6   -0.459032   0.0044786
         476       -0.52    -0.45916  0.00447102
         477        -0.4   -0.459036  0.00446337
         478       -0.36   -0.458828  0.00445884
         479       -0.48   -0.458873  0.00444975
         480        -0.4    -0.45875  0.00444217
         481        -0.4   -0.458628  0.00443461
         482       -0.64   -0.459004  0.00444135
         483       -0.56   -0.459213  0.00443707
         484       -0.44   -0.459174  0.00442808
         485       -0.52   -0.459299  0.00442073
         486       -0.44   -0.459259  0.00441181
         487       -0.64    -0.45963  0.00441833
         488       -0.48   -0.459672  0.00440948
         489       -0.48   -0.459714  0.00440065
         490        -0.4   -0.459592  0.00439336
         491       -0.56   -0.459796  0.00438917
         492        -0.4   -0.459675  0.00438193
         493       -0.56   -0.459878  0.00437777
         494        -0.4   -0.459757  0.00437058
         495       -0.48   -0.459798  0.00436194
         496       -0.44   -0.459758  0.00435333
         497       -0.52   -0.459879  0.00434626
         498       -0.48    -0.45992  0.00433772
         499       -0.32   -0.459639  0.00433808
         500       -0.44     -0.4596  0.00432958
         501       -0.52   -0.459721  0.00432262
         502       -0.64    -0.46008   0.0043289
         503        -0.4    -0.45996  0.00432194
         504       -0.64   -0.460317   0.0043281
         505       -0.48   -0.460356  0.00431971
         506        -0.4   -0.460237  0.00431282
         507       -0.32   -0.459961  0.00431317
         508       -0.36   -0.459764  0.00430917
         509        -0.4   -0.459646   0.0043023
         510       -0.44   -0.459608  0.00429404
         511       -0.44   -0.459569  0.00428581
         512       -0.44   -0.459531  0.00427761
         513        -0.4   -0.459415  0.00427084
         514       -0.44   -0.459377   0.0042627
         515       -0.32   -0.459107    0.004263
         516        -0.4   -0.458992  0.00425628
         517        -0.6   -0.459265  0.00425678
         518       -0.72   -0.459768  0.00427822
         519        -0.4   -0.459653  0.00427152
         520       -0.76   -0.460231  0.00430218
         521       -0.52   -0.460345  0.00429545
         522       -0.36   -0.460153  0.00429152
         523       -0.36   -0.459962  0.00428759
         524       -0.52   -0.460076  0.00428094
         525        -0.4   -0.459962  0.00427431
         526       -0.48       -0.46  0.00426636
         527       -0.56    -0.46019  0.00426248
         528       -0.68   -0.460606  0.00427469
         529       -0.36   -0.460416  0.00427083
         530        -0.4   -0.460302   0.0042643
         531       -0.36   -0.460113  0.00426045
         532        -0.4       -0.46  0.00425394
         533       -0.52   -0.460113  0.00424745
         534       -0.44   -0.460075  0.00423966
         535        -0.4   -0.459963  0.00423322
         536       -0.52   -0.460075  0.00422681
         537       -0.64    -0.46041  0.00423219
         538       -0.56   -0.460595  0.00422837
         539        -0.6   -0.460853  0.00422843
         540       -0.28   -0.460519  0.00423384
         541       -0.44   -0.460481  0.00422619
         542       -0.36   -0.460295  0.00422245
         543        -0.6   -0.460552  0.00422251
         544       -0.64   -0.460882  0.00422761
         545       -0.32   -0.460624  0.00422775
         546       -0.44   -0.460586  0.00422018
         547       -0.44   -0.460548  0.00421263
         548       -0.48   -0.460584  0.00420509
         549       -0.48   -0.460619  0.00419758
         550        -0.6   -0.460873  0.00419759
         551       -0.36    -0.46069  0.00419396
         552       -0.36   -0.460507  0.00419033
         553       -0.44    -0.46047  0.00418292
         554       -0.64   -0.460794   0.0041879
         555       -0.52   -0.460901  0.00418171
         556       -0.56   -0.461079  0.00417799
         557       -0.52   -0.461185  0.00417183
         558        -0.6   -0.461434  0.00417176
         559       -0.52   -0.461538  0.00416561
         560        -0.4   -0.461429  0.00415962
         561       -0.44    -0.46139  0.00415239
         562       -0.52   -0.461495  0.00414631
         563       -0.52   -0.461599  0.00414024
         564       -0.32   -0.461348  0.00414051
         565       -0.28   -0.461027   0.0041456
         566       -0.16   -0.460495  0.00417225
         567       -0.44   -0.460459  0.00416505
         568        -0.6   -0.460704  0.00416496
         569       -0.56   -0.460879  0.00416129
         570       -0.64   -0.461193  0.00416584
         571       -0.36   -0.461016  0.00416231
         572        -0.4   -0.460909   0.0041564
         573        -0.4   -0.460803  0.00415051
         574        -0.4   -0.460697  0.00414463
         575       -0.24   -0.460313  0.00415515
         576       -0.36   -0.460139  0.00415159
         577       -0.56   -0.460312    0.004148
         578       -0.36   -0.460138  0.00414445
         579       -0.48   -0.460173  0.00413744
         580       -0.32   -0.459931  0.00413736
         581       -0.28   -0.459621  0.00414181
         582        -0.4   -0.459519  0.00413596
         583       -0.44   -0.459485    0.004129
         584       -0.44   -0.459452  0.00412206
         585        -0.4    -0.45935  0.00411627
         586       -0.44   -0.459317  0.00410938
         587       -0.44   -0.459284  0.00410251
         588       -0.52   -0.459388  0.00409683
         589        -0.4   -0.459287  0.00409112
         590       -0.52    -0.45939  0.00408548
         591       -0.56    -0.45956  0.00408211
         592       -0.44   -0.459527  0.00407535
         593       -0.52   -0.459629  0.00406975
         594       -0.52   -0.459731  0.00406417
         595       -0.56   -0.459899  0.00406083
         596       -0.52       -0.46  0.00405527
         597       -0.52   -0.460101  0.00404972
         598        -0.6   -0.460334   0.0040497
         599       -0.64   -0.460634  0.00405403
         600       -0.52   -0.460733  0.00404848
         601       -0.52   -0.460832  0.00404295
         602        -0.4   -0.460731  0.00403749
         603       -0.44   -0.460697  0.00403095
         604       -0.56   -0.460861  0.00402762
         605        -0.6   -0.461091  0.00402753
         606        -0.6    -0.46132   0.0040274
         607       -0.68    -0.46168  0.00403684
         608       -0.36   -0.461513  0.00403367
         609       -0.52   -0.461609  0.00402819
         610       -0.64   -0.461902  0.00403219
         611       -0.36   -0.461735  0.00402903
         612       -0.48   -0.461765  0.00402256
         613       -0.48   -0.461794  0.00401611
         614       -0.28   -0.461498  0.00402047
         615       -0.64   -0.461789  0.00402439
         616        -0.6   -0.462013  0.00402411
         617        -0.4   -0.461912  0.00401884
         618       -0.44   -0.461877   0.0040125
         619       -0.36   -0.461712  0.00400939
         620       -0.44   -0.461677  0.00400307
         621       -0.36   -0.461514  0.00399997
         622       -0.48   -0.461543  0.00399365
         623       -0.52   -0.461637  0.00398835
         624       -0.44   -0.461603   0.0039821
         625        -0.6   -0.461824  0.00398189
         626       -0.52   -0.461917  0.00397661
         627        -0.4   -0.461818  0.00397149
         628       -0.24   -0.461465  0.00398084
         629       -0.48   -0.461494  0.00397462
         630       -0.44    -0.46146  0.00396846
         631       -0.32   -0.461236   0.0039685
         632       -0.48   -0.461266  0.00396233
         633        -0.4   -0.461169  0.00395725
         634        -0.4   -0.461073  0.00395219
         635       -0.44   -0.461039   0.0039461
         636       -0.48   -0.461069  0.00394001
         637       -0.56   -0.461224  0.00393689
         638       -0.56   -0.461379  0.00393376
         639       -0.32   -0.461158  0.00393382
         640       -0.36      -0.461  0.00393085
         641       -0.56   -0.461154  0.00392775
         642       -0.44   -0.461121  0.00392177
         643       -0.44   -0.461089  0.00391581
         644       -0.64   -0.461366  0.00391957
         645        -0.6   -0.461581  0.00391938
         646       -0.48    -0.46161  0.00391342
         647       -0.28   -0.461329  0.00391742
         648        -0.4   -0.461235  0.00391252
         649       -0.64    -0.46151  0.00391618
         650       -0.52     -0.4616  0.00391118
         651       -0.52    -0.46169  0.00390621
         652       -0.44   -0.461656  0.00390036
         653        -0.6   -0.461868  0.00390013
         654       -0.56   -0.462018  0.00389705
         655        -0.4   -0.461924  0.00389225
         656       -0.32   -0.461707  0.00389233
         657        -0.4   -0.461613  0.00388754
         658       -0.36   -0.461459   0.0038847
         659       -0.36   -0.461305  0.00388185
         660       -0.48   -0.461333  0.00387607
         661       -0.32    -0.46112   0.0038761
         662       -0.32   -0.460906   0.0038761
         663        -0.4   -0.460814  0.00387135
         664       -0.44   -0.460783  0.00386564
         665       -0.36   -0.460632   0.0038628
         666       -0.56   -0.460781  0.00385988
         667       -0.52    -0.46087  0.00385511
         668       -0.52   -0.460958  0.00385036
         669        -0.4   -0.460867  0.00384568
         670       -0.52   -0.460955  0.00384095
         671       -0.48   -0.460984  0.00383533
         672       -0.48   -0.461012  0.00382973
         673        -0.4   -0.460921  0.00382511
         674       -0.48    -0.46095  0.00381954
         675       -0.44   -0.460919  0.00381401
         676        -0.4   -0.460828  0.00380943
         677       -0.48   -0.460857  0.00380391
         678       -0.36   -0.460708  0.00380121
         679       -0.44   -0.460677  0.00379573
         680       -0.56   -0.460824  0.00379296
         681       -0.56   -0.460969  0.00379019
         682       -0.32   -0.460762  0.00379026
         683       -0.52   -0.460849   0.0037857
         684       -0.44   -0.460819  0.00378029
         685        -0.4    -0.46073  0.00377581
         686       -0.32   -0.460525  0.00377588
         687       -0.64   -0.460786  0.00377941
         688       -0.36    -0.46064  0.00377675
         689       -0.44    -0.46061  0.00377139
         690        -0.6   -0.460812  0.00377133
         691        -0.4   -0.460724   0.0037669
         692        -0.4   -0.460636  0.00376248
         693       -0.36   -0.460491  0.00375985
         694       -0.52   -0.460576  0.00375541
         695       -0.52   -0.460662  0.00375098
         696       -0.48    -0.46069   0.0037457
         697       -0.56   -0.460832  0.00374303
