0.576661           0           0
0.599727           0           0
0.622794           0           0
0.64586           0           0
0.668926           0           0
0.691993           0           0
0.715059           0           0
0.738126           0           0
0.761192           0           0
0.784259           0           0
0.807325           0           0
0.830391           0           0
0.853458           0           0
0.876524           0           0
0.899591   0.0022247 0.000173603
0.922657   0.0144008 0.000468269
0.945724    0.126771  0.00169112
0.96879    0.407938  0.00454331
0.991856     1.33481   0.0104754
1.01492     2.42504   0.0137857
1.03799     3.68613    0.017792
1.06106     4.90802   0.0233753
1.08412     10.8543    0.105626
1.10719     3.50459   0.0150817
1.13026     2.06629   0.0114418
1.15332     1.22162  0.00723313
1.17639    0.630216  0.00576705
1.19945    0.348802  0.00354284
1.22252    0.129169  0.00163332
1.24559   0.0399914 0.000599199
1.26865   0.0314686 0.000687793
1.29172   0.0143274 0.000402809
1.31479  0.00914525 0.000293176
1.33785   0.0118973 0.000283669
1.36092   0.0234826 0.000443819
1.38399    0.059603 0.000833811
1.40705    0.166276   0.0018425
1.43012    0.241959  0.00265103
1.45319    0.426343  0.00215251
1.47625    0.693802  0.00353395
1.49932    0.930208  0.00403741
1.52238     2.70176   0.0267324
1.54545     1.00484  0.00417912
1.56852     0.71495  0.00338169
1.59158      0.4493  0.00278714
1.61465    0.270764  0.00197709
1.63772    0.138533  0.00128981
1.66078   0.0918703  0.00107351
1.68385   0.0556676 0.000872928
1.70692   0.0749125  0.00106632
1.72998    0.168108  0.00185833
1.75305    0.386253  0.00411637
1.77612    0.568922   0.0042941
1.79918     1.15985  0.00769976
1.82225     1.86559  0.00884522
1.84531      2.5793   0.0117092
1.86838     7.35552   0.0736032
1.89145     2.60235   0.0112089
1.91451     1.86262  0.00987598
1.93758     1.21167  0.00621377
1.96065    0.696449  0.00463604
1.98371    0.390171  0.00378218
2.00678    0.230426  0.00271991
2.02985    0.133302  0.00167292
2.05291    0.199551  0.00232314
2.07598    0.341612  0.00279359
2.09905    0.556687  0.00323849
2.12211    0.758368  0.00366202
2.14518      1.0415  0.00434371
2.16824     2.70866   0.0271753
2.19131    0.915329  0.00413035
2.21438    0.591034  0.00321616
2.23744    0.410457  0.00252161
2.26051    0.262415  0.00213934
2.28358    0.274224  0.00280029
0           0           0
0.0230664           0           0
0.0461329           0           0
0.0691993           0           0
0.0922657           0           0
0.115332           0           0
0.138399           0           0
0.161465           0           0
0.184531           0           0
0.207598           0           0
0.230664           0           0
0.253731           0           0
0.276797           0           0
0.299864           0           0
0.32293           0           0
0.345996           0           0
0.369063           0           0
0.392129           0           0
0.415196           0           0
0.438262           0           0
0.461329           0           0
0.484395           0           0
0.507461           0           0
0.530528           0           0
0.553594           0           0
0.576661           0           0
0.599727           0           0
0.622794           0           0
0.64586           0           0
0.668926           0           0
0.691993           0           0
0.715059           0           0
0.738126           0           0
0.761192           0           0
0.784259           0           0
0.807325           0           0
0.830391           0           0
0.853458           0           0
0.876524 1.47281e-05 1.47266e-05
0.899591  0.00300825 0.000208359
0.922657   0.0468094 0.000808175
0.945724     0.29025   0.0019684
0.96879    0.988276  0.00353204
0.991856      2.2326    0.004815
1.01492     3.63848  0.00573091
1.03799     4.63093  0.00634841
1.06106     4.91877  0.00669098
1.08412     4.49653  0.00778196
1.10719     3.66599  0.00560875
1.13026      2.6829  0.00454232
1.15332     1.80819  0.00362273
1.17639     1.12742  0.00294464
1.19945    0.648179  0.00228468
1.22252    0.354129  0.00171872
1.24559    0.179832  0.00122404
1.26865   0.0869853 0.000846943
1.29172   0.0480225 0.000638265
1.31479    0.039526 0.000545845
1.33785    0.057139 0.000634389
1.36092    0.104549 0.000797582
1.38399    0.183897  0.00107234
1.40705    0.300345  0.00127938
1.43012    0.451709  0.00146828
1.45319    0.628586  0.00168736
1.47625    0.794651  0.00185551
1.49932    0.927613  0.00211071
1.52238    0.979471  0.00242343
1.54545    0.931978  0.00209717
1.56852    0.809726  0.00184995
1.59158    0.645368  0.00158399
1.61465    0.465591  0.00130733
1.63772    0.316483   0.0011539
1.66078    0.214356  0.00102368
1.68385    0.189731  0.00103722
1.70692    0.250376  0.00119512
1.72998    0.432094  0.00151045
1.75305    0.748202  0.00181231
1.77612     1.19701  0.00210291
1.79918     1.72871  0.00229719
1.82225     2.23092  0.00261786
1.84531     2.60021   0.0030901
1.86838     2.72946  0.00450869
1.89145     2.55565  0.00320166
1.91451     2.17996  0.00260308
1.93758     1.69371  0.00214127
1.96065     1.19712  0.00184612
1.98371    0.797336  0.00166455
2.00678     0.53894  0.00156761
2.02985     0.43574  0.00142003
2.05291    0.461409  0.00133358
2.07598    0.587767  0.00127573
2.09905    0.759874  0.00129071
2.12211     0.91286  0.00141086
2.14518     1.01372  0.00153558
2.16824     1.02801  0.00195865
2.19131    0.913643  0.00146141
2.21438    0.776945  0.00125507
2.23744    0.652212  0.00120477
2.26051     0.56972  0.00127164
2.28358    0.570924  0.00140299
0           0           0
0.0230664           0           0
0.0461329           0           0
0.0691993           0           0
0.0922657           0           0
0.115332           0           0
0.138399           0           0
0.161465           0           0
0.184531           0           0
0.207598           0           0
0.230664           0           0
0.253731           0           0
0.276797           0           0
0.299864           0           0
0.32293           0           0
0.345996           0           0
0.369063           0           0
0.392129           0           0
0.415196           0           0
0.438262           0           0
0.461329           0           0
0.484395           0           0
0.507461           0           0
0.530528           0           0
0.553594           0           0
0.576661           0           0
0.599727           0           0
0.622794           0           0
0.64586           0           0
0.668926           0           0
0.691993           0           0
0.715059           0           0
0.738126           0           0
0.761192           0           0
0.784259           0           0
0.807325           0           0
0.830391           0           0
0.853458           0           0
0.876524 0.000103097 3.89396e-05
0.899591  0.00312018 0.000210834
0.922657   0.0472486 0.000808214
0.945724     0.29039  0.00191814
0.96879     1.00271  0.00351958
0.991856       2.243  0.00474787
1.01492     3.63141  0.00568189
1.03799     4.61772  0.00627059
1.06106     4.91315  0.00670275
1.08412     4.49552  0.00747195
1.10719     3.66736  0.00562453
1.13026     2.67632  0.00443214
1.15332     1.79851  0.00366247
1.17639     1.13668  0.00297031
1.19945    0.649897  0.00230399
1.22252    0.351681  0.00172095
1.24559    0.182273  0.00119312
1.26865   0.0906141 0.000851736
1.29172   0.0500127 0.000620908
1.31479   0.0422531 0.000569457
1.33785   0.0601692  0.00065329
1.36092    0.106615 0.000831035
1.38399    0.184183  0.00106119
1.40705    0.301072   0.0013023
1.43012    0.451055  0.00149341
1.45319    0.626469  0.00166969
1.47625    0.799862   0.0019197
1.49932     0.92055  0.00209175
1.52238    0.970812  0.00233904
1.54545    0.932539  0.00211956
1.56852    0.811736  0.00184873
1.59158    0.640432  0.00160286
1.61465    0.466593  0.00133051
1.63772    0.316214  0.00118805
1.66078    0.216071  0.00102324
1.68385    0.191844   0.0010264
1.70692    0.254097  0.00120744
1.72998     0.43134  0.00149565
1.75305    0.751776  0.00184566
1.77612     1.19951  0.00206629
1.79918     1.72457  0.00225258
1.82225     2.23863  0.00265736
1.84531     2.59985  0.00316207
1.86838     2.72021  0.00427034
1.89145     2.55914  0.00316022
1.91451     2.17577  0.00266439
1.93758     1.68028  0.00216217
1.96065     1.19782  0.00184084
1.98371     0.80339  0.00167211
2.00678    0.543617  0.00156913
2.02985    0.434301  0.00137745
2.05291    0.462524  0.00130689
2.07598    0.589295  0.00127159
2.09905    0.758703  0.00130308
2.12211    0.918034  0.00141804
2.14518     1.01633  0.00157036
2.16824     1.01727  0.00190071
2.19131    0.918761  0.00144542
2.21438    0.781055   0.0012496
2.23744    0.652228  0.00119267
2.26051    0.572577  0.00131408
2.28358    0.575003  0.00143131
0           0           0
0.0230664           0           0
0.0461329           0           0
0.0691993           0           0
0.0922657           0           0
0.115332           0           0
0.138399           0           0
0.161465           0           0
0.184531           0           0
0.207598           0           0
0.230664           0           0
0.253731           0           0
0.276797           0           0
0.299864           0           0
0.32293           0           0
0.345996           0           0
0.369063           0           0
0.392129           0           0
0.415196           0           0
0.438262           0           0
0.461329           0           0
0.484395           0           0
0.507461           0           0
0.530528           0           0
0.553594           0           0
0.576661           0           0
0.599727           0           0
0.622794           0           0
0.64586           0           0
0.668926           0           0
0.691993           0           0
0.715059           0           0
0.738126           0           0
0.761192           0           0
0.784259           0           0
0.807325           0           0
0.830391           0           0
0.853458           0           0
0.876524 5.89124e-05 2.94444e-05
0.899591  0.00331607 0.000213927
0.922657   0.0457712 0.000785558
0.945724    0.290935  0.00190395
0.96879     1.00576  0.00356827
0.991856     2.23206  0.00468933
1.01492      3.6371  0.00576823
1.03799       4.611  0.00624583
1.06106     4.91576  0.00687084
1.08412     4.49905  0.00775129
1.10719     3.65271  0.00560733
1.13026     2.69529  0.00465456
1.15332     1.80293  0.00363718
1.17639     1.13187  0.00291736
1.19945    0.653525  0.00228557
1.22252    0.352398  0.00172706
1.24559     0.17895  0.00122513
1.26865    0.088098 0.000860866
1.29172   0.0496639 0.000640473
1.31479    0.042154 0.000560636
1.33785   0.0596716 0.000644606
1.36092    0.106498 0.000827787
1.38399    0.184129  0.00105979
1.40705    0.295923  0.00126263
1.43012     0.44717  0.00149755
1.45319    0.629203   0.0017259
1.47625     0.79717  0.00189293
1.49932    0.929363  0.00211587
1.52238    0.974435  0.00241965
1.54545      0.9371  0.00210482
1.56852    0.807232  0.00181536
1.59158     0.64017  0.00158036
1.61465    0.465073  0.00134046
1.63772    0.316769   0.0011409
1.66078    0.219942  0.00104806
1.68385    0.191161  0.00106381
1.70692    0.254659  0.00122992
1.72998    0.436008  0.00158203
1.75305     0.74784  0.00190557
1.77612     1.19384  0.00214065
1.79918     1.72725  0.00229896
1.82225     2.23651  0.00267185
1.84531     2.59557  0.00317289
1.86838      2.7128  0.00451237
1.89145     2.56111  0.00318248
1.91451     2.18212  0.00261209
1.93758     1.68895  0.00217054
1.96065     1.19905  0.00183596
1.98371    0.799652  0.00167159
2.00678    0.540474  0.00154626
2.02985     0.43725  0.00145564
2.05291     0.46124  0.00133725
2.07598     0.58644  0.00128748
2.09905    0.758401   0.0012994
2.12211    0.913342  0.00142431
2.14518     1.01851  0.00159477
2.16824     1.02031  0.00193524
2.19131    0.918764  0.00145326
2.21438    0.778966  0.00125225
2.23744    0.653048  0.00121554
2.26051    0.572033  0.00128474
2.28358    0.569561  0.00142684
0           0           0
0.0230664           0           0
0.0461329           0           0
0.0691993           0           0
0.0922657           0           0
0.115332           0           0
0.138399           0           0
0.161465           0           0
0.184531           0           0
0.207598           0           0
0.230664           0           0
0.253731           0           0
0.276797           0           0
0.299864           0           0
0.32293           0           0
0.345996           0           0
0.369063           0           0
0.392129           0           0
0.415196           0           0
0.438262           0           0
0.461329           0           0
0.484395           0           0
0.507461           0           0
0.530528           0           0
0.553594           0           0
0.576661           0           0
0.599727           0           0
0.622794           0           0
0.64586           0           0
0.668926           0           0
0.691993           0           0
0.715059           0           0
0.738126           0           0
0.761192           0           0
0.784259           0           0
0.807325           0           0
0.830391           0           0
0.853458           0           0
0.876524 2.94562e-05 2.08245e-05
0.899591  0.00272841 0.000198564
0.922657   0.0473551 0.000781995
0.945724    0.294281  0.00195007
0.96879     1.00506   0.0035109
0.991856     2.23943   0.0048212
1.01492     3.63134  0.00572415
1.03799     4.63857  0.00627298
1.06106     4.88528  0.00661884
1.08412     4.48558  0.00744102
1.10719     3.65137  0.00562495
1.13026     2.69286   0.0045541
1.15332     1.81601  0.00359143
1.17639     1.12973  0.00289528
1.19945    0.657279  0.00221239
1.22252    0.353191  0.00168263
1.24559    0.179538   0.0012264
1.26865   0.0881122 0.000857476
1.29172   0.0506692 0.000640096
1.31479   0.0425634 0.000571073
1.33785   0.0597673 0.000621622
1.36092    0.104679 0.000827959
1.38399    0.181809  0.00103935
1.40705    0.299531  0.00128815
1.43012    0.453575  0.00148686
1.45319    0.626994  0.00172643
1.47625    0.793948  0.00191456
1.49932    0.921069   0.0020863
1.52238    0.975916  0.00235507
1.54545    0.936094  0.00208667
1.56852    0.811075  0.00182097
1.59158    0.640577  0.00161382
1.61465     0.46741  0.00133826
1.63772    0.317418  0.00113733
1.66078    0.216084  0.00100975
1.68385    0.191274  0.00105507
1.70692    0.254817  0.00122188
1.72998    0.432925  0.00150517
1.75305    0.752093  0.00182554
1.77612     1.19874  0.00210942
1.79918     1.72538  0.00234252
1.82225     2.23952  0.00260791
1.84531     2.59088  0.00305914
1.86838     2.71163  0.00426141
1.89145     2.55891  0.00309252
1.91451     2.18376  0.00262007
1.93758     1.68772  0.00214864
1.96065     1.19524   0.0018239
1.98371    0.802471  0.00164428
2.00678       0.546   0.0015122
2.02985    0.437744   0.0014191
2.05291    0.463669  0.00128514
2.07598    0.586882  0.00127427
2.09905    0.755931  0.00129096
2.12211    0.915156  0.00140778
2.14518     1.01078  0.00155866
2.16824     1.02309  0.00187083
2.19131    0.918055  0.00144594
2.21438    0.780539  0.00126372
2.23744    0.650574  0.00118126
2.26051    0.568669  0.00124091
2.28358    0.574388  0.00140693
0           0           0
0.0230664           0           0
0.0461329           0           0
0.0691993           0           0
0.0922657           0           0
0.115332           0           0
0.138399           0           0
0.161465           0           0
0.184531           0           0
0.207598           0           0
0.230664           0           0
0.253731           0           0
0.276797           0           0
0.299864           0           0
0.32293           0           0
0.345996           0           0
0.369063           0           0
0.392129           0           0
0.415196           0           0
0.438262           0           0
0.461329           0           0
0.484395           0           0
0.507461           0           0
0.530528           0           0
0.553594           0           0
0.576661           0           0
0.599727           0           0
0.622794           0           0
0.64586           0           0
0.668926           0           0
0.691993           0           0
0.715059           0           0
0.738126           0           0
0.761192           0           0
0.784259           0           0
0.807325           0           0
0.830391           0           0
0.853458           0           0
0.876524 7.14313e-05 3.24195e-06
0.899591  0.00339624 2.17773e-05
0.922657   0.0473129 7.97463e-05
0.945724    0.293257 0.000194689
0.96879     1.00668 0.000346542
0.991856     2.23887 0.000477811
1.01492      3.6248 0.000561466
1.03799     4.61972 0.000627859
1.06106     4.89736 0.000667792
1.08412     4.49129 0.000645329
1.10719     3.65974 0.000559254
1.13026     2.69462 0.000455554
1.15332     1.81638 0.000361963
1.17639     1.13053 0.000288229
1.19945    0.653425 0.000225499
1.22252    0.352852 0.000169286
1.24559    0.179676 0.000121839
1.26865   0.0890474 8.59126e-05
1.29172    0.049384  6.3573e-05
1.31479   0.0423352  5.7179e-05
1.33785   0.0607262 6.56079e-05
1.36092    0.106132 8.34519e-05
1.38399    0.184278 0.000105305
1.40705    0.300566 0.000127918
1.43012    0.453397 0.000148563
1.45319    0.627839 0.000169159
1.47625    0.796608 0.000190843
1.49932    0.921123 0.000210413
1.52238    0.969985 0.000218021
1.54545    0.929019  0.00020724
1.56852    0.808891 0.000183085
1.59158    0.641569 0.000156172
1.61465    0.465619 0.000132807
1.63772    0.317039 0.000114459
1.66078    0.219371 0.000103301
1.68385    0.192213 0.000105309
1.70692    0.254998 0.000123408
1.72998    0.433346 0.000152582
1.75305    0.749088 0.000182711
1.77612     1.19802 0.000205413
1.79918     1.72746 0.000227282
1.82225      2.2362 0.000264199
1.84531     2.59749 0.000309829
1.86838     2.71342 0.000332953
1.89145     2.55706 0.000311824
1.91451     2.18057  0.00026123
1.93758      1.6903 0.000210998
1.96065     1.20091 0.000181158
1.98371    0.801768 0.000164668
2.00678    0.542547 0.000153262
2.02985    0.433774 0.000141997
2.05291    0.460969 0.000131718
2.07598    0.586418 0.000125861
2.09905    0.758259 0.000129202
2.12211    0.917418 0.000142701
2.14518     1.01469 0.000157146
2.16824     1.02232 0.000160824
2.19131    0.920061 0.000145402
2.21438     0.78083 0.000125532
2.23744    0.653701 0.000118878
2.26051    0.571894 0.000127903
2.28358    0.573201 0.000139468
