#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        2430       -0.36   -0.460115  0.00206907
        2431       -0.48   -0.460123  0.00206823
        2432       -0.56   -0.460164  0.00206779
        2433       -0.52   -0.460189  0.00206709
        2434       -0.56    -0.46023  0.00206665
        2435       -0.56   -0.460271   0.0020662
        2436        -0.6   -0.460328  0.00206615
        2437       -0.44    -0.46032  0.00206532
        2438        -0.6   -0.460377  0.00206527
        2439       -0.44   -0.460369  0.00206444
        2440       -0.56    -0.46041    0.002064
        2441       -0.48   -0.460418  0.00206317
        2442       -0.56   -0.460459  0.00206272
        2443        -0.6   -0.460516  0.00206267
        2444       -0.48   -0.460524  0.00206184
        2445       -0.32   -0.460466   0.0020618
        2446       -0.44   -0.460458  0.00206097
        2447       -0.36   -0.460417  0.00206054
        2448       -0.52   -0.460441  0.00205984
        2449       -0.48   -0.460449  0.00205902
        2450       -0.52   -0.460473  0.00205832
        2451       -0.48   -0.460481  0.00205749
        2452       -0.48   -0.460489  0.00205667
        2453       -0.36   -0.460448  0.00205624
        2454        -0.4   -0.460424  0.00205555
        2455        -0.4   -0.460399  0.00205486
        2456       -0.28   -0.460326  0.00205534
        2457       -0.44   -0.460317  0.00205452
        2458       -0.32    -0.46026  0.00205447
        2459       -0.44   -0.460252  0.00205365
        2460        -0.4   -0.460228  0.00205297
        2461       -0.52   -0.460252  0.00205227
        2462       -0.32   -0.460195  0.00205223
        2463        -0.6   -0.460252  0.00205218
        2464        -0.6   -0.460308  0.00205213
        2465       -0.64   -0.460381   0.0020526
        2466       -0.56   -0.460422  0.00205216
        2467       -0.56   -0.460462  0.00205173
        2468       -0.44   -0.460454  0.00205091
        2469       -0.44   -0.460446   0.0020501
        2470       -0.48   -0.460453  0.00204928
        2471        -0.4   -0.460429   0.0020486
        2472       -0.52   -0.460453  0.00204791
        2473       -0.36   -0.460412  0.00204749
        2474       -0.36   -0.460372  0.00204706
        2475       -0.36   -0.460331  0.00204664
        2476       -0.28   -0.460258  0.00204711
        2477       -0.52   -0.460283  0.00204642
        2478       -0.48   -0.460291  0.00204561
        2479       -0.44   -0.460282   0.0020448
        2480       -0.48    -0.46029  0.00204399
        2481       -0.44   -0.460282  0.00204319
        2482       -0.56   -0.460322  0.00204276
        2483       -0.48    -0.46033  0.00204195
        2484        -0.4   -0.460306  0.00204127
        2485       -0.44   -0.460298  0.00204047
        2486       -0.44    -0.46029  0.00203966
        2487        -0.4   -0.460265  0.00203899
        2488        -0.4   -0.460241  0.00203831
        2489       -0.36   -0.460201  0.00203789
        2490       -0.24   -0.460112  0.00203899
        2491       -0.48    -0.46012  0.00203819
        2492       -0.32   -0.460064  0.00203814
        2493       -0.44   -0.460056  0.00203734
        2494       -0.52    -0.46008  0.00203667
        2495        -0.2   -0.459976  0.00203852
        2496       -0.44   -0.459968  0.00203772
        2497       -0.28   -0.459896  0.00203817
        2498       -0.56   -0.459936  0.00203775
        2499       -0.52    -0.45996  0.00203708
        2500       -0.44   -0.459952  0.00203628
