#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
         786        1.28     1.35985   0.0627758
         787        0.68     1.35898    0.062702
         788        1.96     1.35975   0.0626271
         789        0.68     1.35888   0.0625536
         790        0.02     1.35719   0.0624974
         791         0.8     1.35649   0.0624223
         792         0.5      1.3554   0.0623529
         793         1.7     1.35584   0.0622758
         794        0.08     1.35423   0.0622181
         795        0.02     1.35255   0.0621624
         796        1.78     1.35309   0.0620867
         797         2.9     1.35503   0.0620391
         798        2.98     1.35707   0.0619948
         799        0.52     1.35602    0.061926
         800        2.26     1.35715   0.0618589
         801        1.04     1.35675    0.061783
         802        0.32     1.35546   0.0617195
         803        1.16     1.35522   0.0616431
         804        1.22     1.35505   0.0615666
         805        0.26     1.35369   0.0615052
         806           1     1.35325   0.0614304
         807        0.02      1.3516   0.0613765
         808        0.04     1.34998    0.061322
         809        0.16      1.3485   0.0612639
         810           2     1.34931   0.0611935
         811        2.72       1.351   0.0611414
         812        0.02     1.34936   0.0610881
         813         0.5     1.34831   0.0610219
         814        0.52      1.3473   0.0609554
         815         0.4     1.34613   0.0608917
         816        0.26      1.3448   0.0608316
         817        0.36      1.3436   0.0607691
         818         0.8     1.34293   0.0606984
         819        0.04     1.34134   0.0606451
         820        0.74     1.34061   0.0605756
         821        0.26     1.33929   0.0605161
         822        0.16     1.33786   0.0604595
         823         0.1     1.33635   0.0604048
         824        0.02     1.33476   0.0603526
         825        0.26     1.33345   0.0602935
         826         0.1     1.33196    0.060239
         827           0     1.33035   0.0601877
         828         0.2     1.32899   0.0601305
         829         1.7     1.32943   0.0600596
         830        2.34     1.33065   0.0599996
         831        1.48     1.33083   0.0599276
         832        1.78     1.33137    0.059858
         833         1.7     1.33181   0.0597878
         834        1.36     1.33185   0.0597161
         835        1.04      1.3315   0.0596456
         836        0.16      1.3301   0.0595908
         837        0.52     1.32913   0.0595274
         838         1.3     1.32909   0.0594564
         839        1.94     1.32982     0.05939
         840        0.34     1.32864    0.059331
         841        1.16     1.32844   0.0592608
         842         7.3     1.33553   0.0596133
         843        6.34     1.34147   0.0598374
         844        0.82     1.34085   0.0597697
         845           2     1.34163    0.059704
         846        2.12     1.34255   0.0596406
         847        1.94     1.34326   0.0595743
         848        2.56     1.34469   0.0595213
         849        2.98     1.34662   0.0594824
         850        2.26     1.34769   0.0594221
         851        0.36     1.34653   0.0593636
         852        0.68     1.34575   0.0592991
         853        0.18     1.34438   0.0592453
         854        0.52     1.34342   0.0591838
         855        0.04     1.34189   0.0591342
         856         0.1     1.34044   0.0590829
         857        0.68     1.33967    0.059019
         858         0.4     1.33858   0.0589604
         859           1     1.33818   0.0588931
         860        2.26     1.33926   0.0588344
         861        0.82     1.33865   0.0587691
         862        0.64     1.33784   0.0587065
         863        0.02     1.33632   0.0586584
         864         0.2       1.335   0.0586052
         865        2.32     1.33614   0.0585485
         866           2     1.33691   0.0584859
         867         0.2     1.33559   0.0584332
         868        0.18     1.33426    0.058381
         869        0.52     1.33333   0.0583213
         870        1.04     1.33299   0.0582553
         871        0.32     1.33183      0.0582
         872        0.34     1.33069   0.0581444
         873         0.1     1.32928   0.0580949
         874        0.04      1.3278   0.0580471
         875         0.2     1.32651   0.0579951
         876         0.5     1.32557   0.0579366
         877        2.34     1.32673    0.057882
         878        1.46     1.32688   0.0578163
         879        0.34     1.32576   0.0577614
         880        0.02     1.32427   0.0577149
         881        0.34     1.32316   0.0576602
         882        0.82     1.32259   0.0575976
         883         0.5     1.32165   0.0575399
         884        1.22     1.32154   0.0574749
         885        1.94     1.32224   0.0574142
         886        4.16     1.32544   0.0574387
         887        3.88     1.32832   0.0574461
         888        1.04       1.328   0.0573823
         889        0.52     1.32709    0.057325
         890        3.62     1.32966   0.0573184
         891         0.5     1.32873   0.0572617
         892         3.4     1.33105   0.0572445
         893         0.5     1.33012    0.057188
         894        2.56      1.3315   0.0571406
         895         2.6     1.33292   0.0570943
         896         0.5     1.33199   0.0570382
         897        0.74     1.33133   0.0569784
         898        4.88     1.33528   0.0570518
         899         0.4     1.33424   0.0569978
         900        0.04      1.3328   0.0569526
         901         0.2     1.33154   0.0569033
         902        0.04     1.33011   0.0568582
         903        0.34     1.32901   0.0568058
         904        0.32      1.3279    0.056754
         905        0.68     1.32718   0.0566958
         906         0.2     1.32594   0.0566468
         907           1     1.32558   0.0565855
         908           1     1.32522   0.0565243
         909         0.1     1.32387   0.0564782
         910         1.3     1.32385   0.0564162
         911        5.38      1.3283   0.0565297
         912        0.68     1.32759   0.0564721
         913        0.32     1.32648   0.0564211
         914        5.92     1.33151   0.0565827
         915        3.86     1.33427   0.0565883
         916        0.58     1.33345   0.0565325
         917        1.16     1.33326   0.0564712
         918        1.16     1.33307     0.05641
         919        0.64     1.33232   0.0563537
         920         0.5     1.33141   0.0562997
         921        1.94     1.33207   0.0562424
         922        1.04     1.33176   0.0561823
         923        0.72     1.33109   0.0561254
         924         0.2     1.32987    0.056078
         925         0.1     1.32854   0.0560331
         926         0.2     1.32732   0.0559858
         927        0.26     1.32617   0.0559373
         928         1.3     1.32614    0.055877
         929        1.06     1.32586   0.0558176
         930        4.42     1.32918   0.0558566
         931         5.8     1.33398   0.0560027
         932         2.5     1.33524   0.0559566
         933        0.34     1.33417   0.0559068
         934         0.5     1.33328   0.0558541
         935        1.62     1.33358   0.0557952
         936        6.76     1.33938   0.0560359
         937        0.72     1.33872     0.05598
         938        0.08     1.33738   0.0559364
         939         0.1     1.33606   0.0558924
         940        0.34       1.335    0.055843
         941        1.04     1.33469   0.0557845
         942        0.98     1.33431   0.0557266
         943           1     1.33396   0.0556686
         944        0.04     1.33258   0.0556265
         945         0.8     1.33202   0.0555705
         946        1.78     1.33249   0.0555138
         947        4.42     1.33576   0.0555508
         948        3.62     1.33816   0.0555444
         949        2.26     1.33914   0.0554944
         950         2.6     1.34046   0.0554518
         951        1.36     1.34048   0.0553935
         952        0.32     1.33941   0.0553457
         953        2.18     1.34029   0.0552947
         954        5.38     1.34453   0.0553986
         955        2.42     1.34565    0.055352
         956         0.5     1.34477   0.0553012
         957           1     1.34441   0.0552446
         958         0.5     1.34353    0.055194
         959        0.82     1.34298   0.0551391
         960         3.7     1.34544   0.0551363
         961        5.38     1.34964   0.0552385
         962        6.76     1.35526   0.0554667
         963         4.1     1.35811   0.0554823
         964         1.8     1.35857   0.0554266
         965           1      1.3582   0.0553704
         966         1.7     1.35855   0.0553142
         967        1.16     1.35835   0.0552574
         968        3.24     1.36029   0.0552345
         969        4.42     1.36345   0.0552677
         970         0.2     1.36225   0.0552237
         971         0.1     1.36095   0.0551822
         972        1.22      1.3608   0.0551256
         973        1.94      1.3614   0.0550721
         974        0.08     1.36008   0.0550313
         975         0.8     1.35951   0.0549779
         976        0.52     1.35865   0.0549283
         977         0.2     1.35746   0.0548848
         978        4.16     1.36033   0.0549035
         979        2.72     1.36172    0.054865
         980        0.58     1.36092   0.0548148
         981        0.02     1.35955   0.0547759
         982        0.58     1.35876   0.0547259
         983         0.8     1.35819   0.0546732
         984         0.9     1.35772   0.0546196
         985        0.68     1.35704   0.0545685
         986        4.42     1.36014   0.0546015
         987        3.28     1.36209   0.0545808
         988        0.26     1.36097    0.054537
         989        0.02     1.35962   0.0544987
         990         0.9     1.35915   0.0544456
         991        0.52      1.3583   0.0543972
         992        0.34     1.35728   0.0543521
         993         1.3     1.35722   0.0542974
         994        0.26     1.35612    0.054254
         995        0.04     1.35479   0.0542156
         996        0.82     1.35426   0.0541638
         997           1      1.3539   0.0541106
         998         3.4     1.35595   0.0540952
         999         0.8      1.3554    0.054044
        1000        0.82     1.35486   0.0539926
        1001        0.26     1.35377   0.0539497
        1002        0.34     1.35275   0.0539053
        1003         2.6       1.354   0.0538659
        1004        3.62     1.35625   0.0538596
        1005        2.74     1.35763   0.0538236
        1006        0.36     1.35664   0.0537792
        1007        0.82     1.35611   0.0537284
        1008        3.14     1.35788   0.0537043
        1009         5.8     1.36228   0.0538312
        1010        2.92     1.36382      0.0538
        1011        0.58     1.36305   0.0537524
        1012         0.2      1.3619   0.0537115
        1013           0     1.36055   0.0536753
        1014        0.36     1.35957   0.0536315
        1015         0.2     1.35842   0.0535908
        1016        0.52      1.3576   0.0535444
        1017        0.02     1.35628   0.0535079
        1018         0.5     1.35544   0.0534619
        1019        0.72     1.35482   0.0534131
        1020        0.18     1.35367   0.0533732
        1021        0.26      1.3526   0.0533316
        1022        0.58     1.35184   0.0532848
        1023        0.32     1.35083   0.0532423
        1024        3.28     1.35271   0.0532236
        1025         2.9     1.35422   0.0531931
        1026        0.68     1.35357   0.0531453
        1027        0.74     1.35297   0.0530969
        1028        2.26     1.35385   0.0530526
        1029        3.14     1.35559   0.0530294
        1030         4.5     1.35864   0.0530657
        1031         1.6     1.35887   0.0530148
        1032        0.08     1.35764   0.0529779
        1033        1.44     1.35772   0.0529267
        1034        0.26     1.35665   0.0528861
        1035         0.1     1.35544    0.052849
        1036         0.4     1.35452    0.052806
        1037         0.2      1.3534   0.0527668
        1038         1.3     1.35335    0.052716
        1039        0.16      1.3522   0.0526778
        1040         0.5     1.35138   0.0526335
        1041         0.1     1.35018   0.0525966
        1042        2.92     1.35169   0.0525677
        1043        0.34     1.35072   0.0525263
        1044         1.3     1.35067    0.052476
        1045         1.7       1.351   0.0524269
        1046        3.62     1.35317   0.0524216
        1047        0.82     1.35266    0.052374
        1048         0.4     1.35176   0.0523319
        1049        0.72     1.35115   0.0522855
        1050        0.68     1.35051   0.0522396
        1051        0.58     1.34978    0.052195
        1052        0.68     1.34914   0.0521493
        1053        0.08     1.34794   0.0521137
        1054        0.32     1.34696   0.0520734
        1055         1.7      1.3473   0.0520251
        1056        1.06     1.34703   0.0519765
        1057        0.08     1.34583   0.0519412
        1058         0.1     1.34465   0.0519054
        1059         0.2     1.34357   0.0518677
        1060         0.1      1.3424    0.051832
        1061         0.2     1.34132   0.0517943
        1062        3.14     1.34301   0.0517733
        1063        2.74     1.34433   0.0517412
        1064        2.98     1.34586   0.0517154
        1065        0.26     1.34485   0.0516769
        1066         0.1     1.34368   0.0516416
        1067         1.3     1.34364   0.0515933
        1068         1.7     1.34397    0.051546
        1069         0.1     1.34281   0.0515109
        1070        0.58     1.34209   0.0514677
        1071         2.9     1.34355   0.0514402
        1072         1.7     1.34388   0.0513933
        1073        1.48     1.34401   0.0513456
        1074        0.74     1.34345   0.0513009
        1075         2.6     1.34461   0.0512664
        1076        3.14     1.34628   0.0512459
        1077         0.2     1.34522   0.0512094
        1078        0.04     1.34401   0.0511762
        1079        1.04     1.34373   0.0511296
        1080         0.9     1.34331   0.0510839
        1081        0.26     1.34231   0.0510465
        1082        1.16     1.34214   0.0509996
        1083         0.5     1.34137   0.0509584
        1084        0.08      1.3402   0.0509247
        1085        2.12     1.34092   0.0508828
        1086        4.84     1.34414   0.0509379
        1087           4     1.34659   0.0509496
        1088         0.4     1.34572   0.0509102
        1089        0.08     1.34455   0.0508767
        1090        0.26     1.34356   0.0508397
        1091         0.1     1.34242   0.0508059
        1092         0.5     1.34165   0.0507652
        1093        0.58     1.34095   0.0507236
        1094        0.08      1.3398   0.0506903
        1095        0.36      1.3389   0.0506519
        1096         1.3     1.33887   0.0506057
        1097        1.16     1.33871   0.0505598
        1098        0.18     1.33765   0.0505248
        1099         0.2     1.33662   0.0504894
        1100        1.04     1.33635   0.0504442
        1101        0.34     1.33544   0.0504065
        1102         0.1     1.33432   0.0503733
        1103        0.64     1.33369   0.0503315
        1104        0.34     1.33279    0.050294
        1105        0.82     1.33233   0.0502506
        1106        2.72     1.33358   0.0502208
        1107        2.98     1.33507   0.0501975
        1108        0.68     1.33448   0.0501557
        1109        3.62     1.33654   0.0501528
        1110         8.5     1.34299   0.0505211
        1111         9.7     1.35051   0.0510325
        1112        8.48     1.35692   0.0513878
        1113        1.22      1.3568   0.0513418
        1114        0.58      1.3561   0.0513004
        1115        0.08     1.35496   0.0512672
        1116        0.04     1.35378   0.0512348
        1117         0.8     1.35329   0.0511913
        1118         0.1     1.35216   0.0511578
        1119         0.5      1.3514   0.0511178
        1120         0.1     1.35029   0.0510843
        1121        0.18     1.34924   0.0510494
        1122        1.16     1.34907   0.0510042
        1123        0.82      1.3486    0.050961
        1124           5     1.35185   0.0510191
        1125        1.48     1.35196   0.0509738
        1126        0.18     1.35092   0.0509392
        1127        0.82     1.35045   0.0508962
        1128         1.6     1.35067   0.0508515
        1129           1     1.35036   0.0508074
        1130         0.1     1.34926   0.0507745
        1131        0.52     1.34852   0.0507349
        1132        0.72     1.34797   0.0506931
        1133        1.36     1.34798   0.0506484
        1134        0.34     1.34709   0.0506115
        1135        0.32     1.34619    0.050575
        1136         0.2     1.34518   0.0505406
        1137        0.34     1.34429   0.0505039
        1138        1.78     1.34467   0.0504609
        1139         2.9     1.34604   0.0504351
        1140         0.9     1.34565   0.0503924
        1141         0.9     1.34526   0.0503497
        1142         0.4     1.34443   0.0503124
        1143         2.6     1.34553   0.0502804
        1144        5.92     1.34953   0.0503952
        1145         4.5     1.35228   0.0504262
        1146         2.6     1.35337    0.050394
        1147        5.38     1.35688   0.0504722
        1148         2.9     1.35822   0.0504461
        1149        2.26     1.35901   0.0504083
        1150        3.28     1.36068   0.0503922
        1151        1.48     1.36078   0.0503485
        1152        0.68     1.36019   0.0503082
        1153         0.1      1.3591   0.0502765
        1154        1.36      1.3591   0.0502329
        1155        1.22     1.35898   0.0501896
        1156        0.08     1.35787   0.0501583
        1157        0.74     1.35734   0.0501178
        1158         0.2     1.35634   0.0500845
        1159         0.5      1.3556   0.0500468
        1160        0.34     1.35472   0.0500113
        1161        1.04     1.35445   0.0499689
        1162        2.98     1.35585   0.0499455
        1163        3.86     1.35801    0.049949
        1164        0.82     1.35754   0.0499082
        1165         1.3     1.35749   0.0498654
        1166        4.16      1.3599   0.0498805
        1167        3.28     1.36154   0.0498649
        1168         0.9     1.36115   0.0498238
        1169        0.58     1.36048   0.0497856
        1170        0.26     1.35954   0.0497519
        1171        0.36     1.35868   0.0497168
        1172         0.4     1.35787   0.0496811
        1173         0.9     1.35748   0.0496403
        1174        0.16     1.35646   0.0496085
        1175        0.36     1.35561   0.0495735
        1176        4.36     1.35816   0.0495971
        1177        1.94     1.35866   0.0495574
        1178         0.4     1.35784   0.0495221
        1179        0.18     1.35684   0.0494901
        1180         0.5     1.35612   0.0494535
        1181        0.18     1.35512   0.0494217
        1182        1.96     1.35563   0.0493825
        1183        0.04     1.35452   0.0493533
        1184        0.74       1.354   0.0493143
        1185         0.8     1.35354   0.0492749
        1186        0.58     1.35288   0.0492377
        1187        1.16     1.35272   0.0491965
        1188         0.8     1.35226   0.0491573
        1189        0.18     1.35127   0.0491258
        1190        0.74     1.35076   0.0490872
        1191        1.16      1.3506   0.0490463
        1192           2     1.35114   0.0490081
        1193        0.26     1.35023   0.0489756
        1194        0.64     1.34963   0.0489382
        1195        0.36      1.3488   0.0489042
        1196        0.64     1.34821   0.0488669
        1197           1     1.34792    0.048827
        1198        0.26     1.34701   0.0487947
        1199        0.02      1.3459   0.0487665
        1200        1.28     1.34585   0.0487259
        1201         1.3     1.34581   0.0486854
        1202        0.34     1.34498   0.0486521
        1203        0.26     1.34407     0.04862
        1204         1.7     1.34437   0.0485805
        1205        0.82     1.34393   0.0485421
        1206         3.2     1.34547   0.0485263
        1207           2     1.34601   0.0484891
        1208        0.52     1.34533   0.0484538
        1209        1.22     1.34523   0.0484138
        1210        0.16     1.34425   0.0483837
        1211        0.02     1.34315   0.0483561
        1212        0.52     1.34248    0.048321
        1213         0.1     1.34145    0.048292
        1214        0.26     1.34056   0.0482604
        1215        1.16     1.34041   0.0482209
        1216         2.6     1.34145   0.0481924
        1217        4.04     1.34366   0.0482038
        1218        0.08     1.34263   0.0481754
        1219         0.1     1.34161   0.0481466
        1220        0.16     1.34064   0.0481169
        1221         0.2     1.33971   0.0480866
        1222         0.9     1.33935   0.0480486
        1223        0.02     1.33827   0.0480214
        1224        0.18     1.33732   0.0479915
        1225         0.1     1.33631   0.0479629
        1226         0.2     1.33538   0.0479328
        1227         2.6     1.33641   0.0479048
        1228        2.34     1.33723   0.0478727
        1229        1.46     1.33733   0.0478339
        1230        0.08     1.33631   0.0478059
        1231        0.26     1.33543   0.0477751
        1232        0.34     1.33463   0.0477431
        1233        1.94     1.33512   0.0477069
        1234         8.5     1.34092   0.0480203
        1235         9.7     1.34769   0.0484561
        1236        3.88     1.34974   0.0484602
        1237         0.2     1.34881   0.0484299
        1238        0.32     1.34798   0.0483979
        1239        0.18     1.34704    0.048368
        1240         0.5     1.34635   0.0483339
        1241         0.5     1.34567   0.0482997
        1242           1     1.34539   0.0482616
        1243        0.52     1.34473   0.0482274
        1244         0.8     1.34429   0.0481906
        1245        0.08     1.34328   0.0481626
        1246        0.74     1.34279   0.0481264
        1247        1.36     1.34281   0.0480878
        1248        2.74     1.34393   0.0480623
        1249         5.8     1.34749    0.048156
        1250        0.26     1.34662   0.0481254
        1251         0.9     1.34627   0.0480882
        1252        0.74     1.34578   0.0480522
        1253        0.68     1.34525   0.0480168
        1254         1.7     1.34553   0.0479794
        1255         0.8      1.3451   0.0479431
        1256        0.34      1.3443   0.0479116
        1257         0.4     1.34355   0.0478794
        1258        0.34     1.34275    0.047848
        1259        0.04     1.34172   0.0478212
        1260        0.32      1.3409   0.0477901
        1261        0.08      1.3399   0.0477626
        1262        0.04     1.33887   0.0477359
        1263        2.18     1.33954   0.0477028
        1264         3.6     1.34133   0.0476985
        1265        9.62     1.34787   0.0481077
        1266        5.92     1.35148    0.048205
        1267        7.54     1.35637   0.0484138
        1268         1.6     1.35656    0.048376
        1269        0.08     1.35556   0.0483484
        1270        0.08     1.35455   0.0483207
        1271        0.58     1.35394   0.0482865
        1272         0.9     1.35358   0.0482499
        1273         0.9     1.35323   0.0482133
        1274         0.9     1.35287   0.0481768
        1275        2.26     1.35358   0.0481443
        1276        1.46     1.35367   0.0481066
        1277        0.82     1.35325   0.0480707
        1278        1.36     1.35326   0.0480331
        1279        0.64      1.3527   0.0479988
        1280        1.94     1.35316   0.0479635
        1281        0.16     1.35222   0.0479351
        1282        0.64     1.35167   0.0479009
        1283         0.4     1.35093   0.0478693
        1284        1.64     1.35115   0.0478326
        1285         2.6     1.35212   0.0478052
        1286        1.48     1.35222   0.0477682
        1287        0.04      1.3512   0.0477419
        1288        0.36     1.35043   0.0477111
        1289        0.34     1.34965   0.0476805
        1290        1.06     1.34943   0.0476441
        1291         0.2     1.34854   0.0476155
        1292        1.46     1.34862   0.0475787
        1293        0.08     1.34764    0.047552
        1294        2.02     1.34816   0.0475181
        1295           2     1.34866   0.0474841
        1296        2.92     1.34988   0.0474629
        1297         1.3     1.34984   0.0474263
        1298         3.7     1.35165   0.0474243
        1299        0.82     1.35124   0.0473896
        1300        0.58     1.35065   0.0473569
        1301        1.62     1.35085   0.0473209
        1302         0.8     1.35043   0.0472865
        1303        0.34     1.34965   0.0472565
        1304           0     1.34862   0.0472316
        1305        0.08     1.34765   0.0472054
        1306         0.2     1.34677   0.0471775
        1307        0.68     1.34626   0.0471441
        1308        0.58     1.34567   0.0471117
        1309        0.26     1.34484    0.047083
        1310         0.1     1.34389   0.0470567
        1311         0.2     1.34302   0.0470289
        1312         0.1     1.34207   0.0470026
        1313        2.98     1.34332   0.0469833
        1314        1.16     1.34318   0.0469478
        1315        0.64     1.34265   0.0469151
        1316         0.9     1.34231   0.0468807
        1317         2.9     1.34349     0.04686
        1318         2.9     1.34467   0.0468393
        1319         0.4     1.34396   0.0468093
        1320         0.4     1.34324   0.0467793
        1321        0.68     1.34274   0.0467466
        1322        0.58     1.34216   0.0467148
        1323        0.04     1.34118   0.0466898
        1324        0.26     1.34036   0.0466617
        1325        0.02     1.33937   0.0466371
        1326         0.1     1.33843   0.0466113
        1327         0.4     1.33772   0.0465816
        1328         2.6     1.33867   0.0465562
        1329        0.18      1.3378   0.0465293
        1330         0.2     1.33695   0.0465022
        1331        0.08       1.336   0.0464768
        1332         0.1     1.33508   0.0464512
        1333        1.06     1.33487   0.0464168
        1334        0.74     1.33442   0.0463842
        1335        6.34     1.33817   0.0465007
        1336        1.36     1.33819   0.0464659
        1337        0.64     1.33767   0.0464341
        1338        2.12     1.33825   0.0464031
        1339        0.52     1.33764   0.0463724
        1340         0.5     1.33701   0.0463421
        1341         1.7     1.33729   0.0463083
        1342         2.9     1.33845   0.0462884
        1343         1.3     1.33842    0.046254
        1344        1.22     1.33833   0.0462196
        1345        1.36     1.33835   0.0461853
        1346        0.04     1.33738    0.046161
        1347        0.68      1.3369   0.0461293
        1348         1.3     1.33687   0.0460951
        1349        5.76     1.34015   0.0461774
        1350        2.98     1.34136   0.0461592
        1351         1.3     1.34133    0.046125
        1352        0.02     1.34036   0.0461013
        1353        0.16     1.33948   0.0460755
        1354        1.04     1.33926    0.046042
        1355        0.82     1.33888   0.0460096
        1356         0.2     1.33804   0.0459833
        1357        0.32     1.33729   0.0459555
        1358        0.04     1.33633   0.0459316
        1359        1.06     1.33613   0.0458983
        1360        0.36     1.33541   0.0458701
        1361        0.34     1.33468   0.0458423
        1362         0.5     1.33407   0.0458127
        1363           5     1.33676    0.045858
        1364        2.56     1.33765   0.0458331
        1365           2     1.33814   0.0458021
        1366         0.1     1.33723   0.0457776
        1367         0.2      1.3364   0.0457516
        1368        0.26     1.33561   0.0457249
        1369        3.24     1.33701   0.0457127
        1370        1.48     1.33711   0.0456795
        1371        0.32     1.33637   0.0456522
        1372        0.32     1.33563   0.0456249
        1373        1.48     1.33573   0.0455918
        1374        0.18     1.33489   0.0455664
        1375           1     1.33465   0.0455339
        1376        8.42      1.3398    0.045791
        1377        3.14      1.3411   0.0457764
        1378         5.2      1.3439   0.0458288
        1379        6.76     1.34783   0.0459635
        1380        4.42     1.35006   0.0459841
        1381         0.4     1.34937   0.0459559
        1382        0.52     1.34877   0.0459266
        1383        0.58     1.34821   0.0458968
        1384        0.08      1.3473   0.0458728
        1385           2     1.34777   0.0458421
        1386        3.62     1.34941   0.0458383
        1387         0.9     1.34908   0.0458064
        1388         0.5     1.34847   0.0457775
        1389        0.82     1.34809   0.0457461
        1390        0.26     1.34731   0.0457199
        1391         2.6     1.34821   0.0456959
        1392        6.26     1.35174   0.0457991
        1393         4.5       1.354   0.0458219
        1394         0.2     1.35317   0.0457965
        1395        0.34     1.35244   0.0457695
        1396        0.58     1.35189     0.04574
        1397        0.02     1.35094   0.0457172
        1398         0.8     1.35054   0.0456862
        1399         0.5     1.34994   0.0456576
        1400         0.8     1.34954   0.0456267
        1401        0.16     1.34869    0.045602
        1402        0.16     1.34785   0.0455774
        1403           1      1.3476   0.0455456
        1404        1.22     1.34751   0.0455132
        1405        1.78     1.34781   0.0454819
        1406         1.7     1.34807   0.0454502
        1407         0.1     1.34718   0.0454265
        1408        0.64     1.34668   0.0453971
        1409         1.3     1.34664   0.0453649
        1410        1.44     1.34671   0.0453327
        1411           2     1.34717    0.045303
        1412        0.58     1.34663   0.0452741
        1413        0.52     1.34604   0.0452459
        1414         0.5     1.34545   0.0452178
        1415         1.6     1.34563   0.0451862
        1416         1.7     1.34588    0.045155
        1417        0.82      1.3455   0.0451247
        1418        0.36     1.34481   0.0450982
        1419        0.04     1.34389   0.0450758
        1420         0.5      1.3433    0.045048
        1421        1.64      1.3435   0.0450168
        1422           2     1.34397   0.0449875
        1423         3.7     1.34562   0.0449863
        1424        3.28     1.34698   0.0449752
        1425         3.6     1.34856   0.0449714
        1426        4.88     1.35104    0.045008
        1427        5.76     1.35413   0.0450824
        1428        1.22     1.35403   0.0450509
        1429        0.26     1.35327   0.0450259
        1430           1     1.35302   0.0449951
        1431         2.6     1.35389   0.0449721
        1432        3.28     1.35524   0.0449608
        1433        1.46     1.35531   0.0449295
        1434         0.5     1.35471   0.0449021
        1435        0.68     1.35424   0.0448733
        1436           1       1.354   0.0448427
        1437        0.52     1.35342   0.0448153
        1438        0.82     1.35305   0.0447856
        1439        0.04     1.35213   0.0447638
        1440        0.16     1.35131   0.0447404
        1441        0.26     1.35055   0.0447158
        1442        1.16     1.35042   0.0446849
        1443         0.2     1.34962   0.0446611
        1444        0.52     1.34904   0.0446338
        1445        2.12     1.34958   0.0446061
        1446        0.26     1.34882   0.0445817
        1447         2.6     1.34969   0.0445592
        1448         1.8        1.35   0.0445296
        1449        0.02     1.34908   0.0445083
        1450        0.52     1.34851   0.0444813
        1451         1.6     1.34868   0.0444509
        1452        0.26     1.34793   0.0444266
        1453         0.1     1.34708   0.0444044
        1454        0.64     1.34659   0.0443765
        1455        1.04     1.34638   0.0443465
        1456        1.96      1.3468    0.044318
        1457        2.12     1.34733   0.0442908
        1458         1.7     1.34757   0.0442611
        1459        6.34     1.35099   0.0443628
        1460        9.62     1.35666   0.0446925
        1461         9.7     1.36237   0.0450253
        1462        5.76     1.36538   0.0450949
        1463        4.88     1.36778    0.045128
        1464        1.96     1.36818    0.045099
        1465         2.6     1.36902    0.045076
        1466        1.04      1.3688   0.0450458
        1467         2.6     1.36964   0.0450229
        1468        0.82     1.36926   0.0449938
        1469        3.28     1.37057    0.044982
        1470        3.24     1.37184   0.0449694
        1471        1.36     1.37183   0.0449388
        1472        1.22     1.37173   0.0449084
        1473           1     1.37147   0.0448786
        1474        1.16     1.37133   0.0448484
        1475         1.7     1.37155   0.0448185
        1476        1.22     1.37145   0.0447883
        1477        2.26     1.37205    0.044762
        1478        1.36     1.37204   0.0447317
        1479         3.6     1.37355   0.0447268
        1480        0.36     1.37286   0.0447019
        1481        1.62     1.37303    0.044672
        1482         0.8     1.37265   0.0446435
        1483        0.34     1.37195   0.0446188
        1484        0.34     1.37125   0.0445942
        1485        1.78     1.37153    0.044565
        1486         0.1     1.37067   0.0445432
        1487         0.1     1.36982   0.0445215
        1488         0.2     1.36903   0.0444985
        1489        0.36     1.36835   0.0444738
        1490        0.18     1.36756   0.0444511
        1491        0.04     1.36667   0.0444302
        1492         0.4     1.36602   0.0444051
        1493        0.26     1.36528   0.0443816
        1494        2.18     1.36582   0.0443552
        1495         0.2     1.36504   0.0443324
        1496        0.02     1.36414   0.0443119
        1497         0.1      1.3633   0.0442903
        1498        0.58     1.36278   0.0442638
        1499         0.5      1.3622   0.0442381
        1500        0.04     1.36132   0.0442173
        1501        5.78     1.36426   0.0442858
        1502        0.82      1.3639   0.0442578
        1503        0.34     1.36322   0.0442336
        1504        0.34     1.36254   0.0442094
        1505         0.8     1.36217   0.0441816
        1506         3.7     1.36372   0.0441795
        1507        0.52     1.36316   0.0441537
        1508        0.32     1.36247   0.0441299
        1509        0.36      1.3618   0.0441056
        1510        0.64     1.36132    0.044079
        1511         0.9     1.36102   0.0440509
        1512           1     1.36078   0.0440224
        1513         0.2     1.36001       0.044
        1514        0.04     1.35914   0.0439796
        1515         0.1     1.35831   0.0439584
        1516        0.52     1.35776   0.0439329
        1517        0.16     1.35697    0.043911
        1518           0     1.35607   0.0438912
        1519         1.7      1.3563   0.0438629
        1520         1.3     1.35626    0.043834
        1521        0.04      1.3554   0.0438138
        1522        1.16     1.35527   0.0437852
        1523        1.04     1.35506   0.0437569
        1524        0.52     1.35451   0.0437316
        1525        0.08     1.35368   0.0437109
        1526        0.04     1.35282   0.0436908
        1527        0.82     1.35247   0.0436635
        1528        0.08     1.35164   0.0436429
        1529        0.32     1.35096   0.0436196
        1530         1.8     1.35125   0.0435921
        1531        0.58     1.35075   0.0435665
        1532        0.32     1.35008   0.0435433
        1533        2.34     1.35072   0.0435196
        1534        1.48     1.35081   0.0434914
        1535        2.34     1.35145   0.0434678
        1536        2.98     1.35251   0.0434524
        1537         2.5     1.35326   0.0434306
        1538         0.5      1.3527   0.0434059
        1539        0.26     1.35199   0.0433835
